cod_dpto,cod_mpio,departamento_mgn,municipio_mgn,municipio_tipo_mgn,area_km2_mgn_attribute,area_km2_calc,centroid_lat,centroid_lon
15,15380,BOYACÁ,LA CAPILLA,MUNICIPIO,56.83715262,56.8371526192401,5.113166580382347,-73.45923729508549
15,15401,BOYACÁ,LA VICTORIA,MUNICIPIO,27.97306227,27.973062270409677,5.5167235802129015,-74.22873245312815
15,15403,BOYACÁ,LA UVITA,MUNICIPIO,161.20124892,161.20124891429165,6.265123956203382,-72.55551273203912
15,15407,BOYACÁ,VILLA DE LEYVA,MUNICIPIO,126.38398371,126.38398370620584,5.665761643142976,-73.5149507590768
15,15425,BOYACÁ,MACANAL,MUNICIPIO,199.61415924,199.61415923460234,4.980175341411725,-73.2941389884516
15,15442,BOYACÁ,MARIPÍ,MUNICIPIO,160.47834989,160.47834988926274,5.5698108603959,-74.0200314194485
15,15455,BOYACÁ,MIRAFLORES,MUNICIPIO,258.23948915,258.2394891464302,5.1509517839294725,-73.17896779602776
15,15464,BOYACÁ,MONGUA,MUNICIPIO,360.04046118,360.0404611648076,5.709642619068319,-72.69168858320337
15,15466,BOYACÁ,MONGUÍ,MUNICIPIO,68.67387963,68.67387963031949,5.697366093316991,-72.83300946051025
15,15469,BOYACÁ,MONIQUIRÁ,MUNICIPIO,217.88234947,217.88234946094818,5.86335347542948,-73.55851196728938
15,15476,BOYACÁ,MOTAVITA,MUNICIPIO,59.94246377,59.94246376882163,5.60619070291056,-73.37734247316568
15,15480,BOYACÁ,MUZO,MUNICIPIO,137.70570551,137.7057055065157,5.525343582880341,-74.11657729012832
15,15491,BOYACÁ,NOBSA,MUNICIPIO,55.38787899,55.38787898354261,5.778724517543526,-72.93268611494923
15,15494,BOYACÁ,NUEVO COLÓN,MUNICIPIO,51.31156933,51.31156932527773,5.354700309527675,-73.44873511813947
15,15500,BOYACÁ,OICATÁ,MUNICIPIO,60.19554259,60.19554259223769,5.610787455516528,-73.27991962271261
15,15507,BOYACÁ,OTANCHE,MUNICIPIO,474.48466422,474.4846642005136,5.753778539759145,-74.19720186995629
15,15511,BOYACÁ,PACHAVITA,MUNICIPIO,66.57743036,66.57743035358945,5.1483228446047535,-73.39951186976558
15,15514,BOYACÁ,PÁEZ,MUNICIPIO,338.40819488,338.4081948662799,5.095208071514299,-73.00435780406207
