origin_cod_mpio,origin_departamento,origin_municipio,dest_cod_mpio,dest_departamento,dest_municipio,haversine_km,travel_time_proxy_min,selected_within_240min,selected_topk,same_municipality,dest_sedes_reps,dest_sedes_ips_reps,dest_prestadores_reps,within_60min,within_120min,within_180min,within_240min
05055,Antioquia,Argelia,05237,Antioquia,Donmatías,93.69578334092958,181.1451811257972,True,False,False,36.0,2.0,34.0,False,False,False,True
05055,Antioquia,Argelia,05059,Antioquia,Armenia,93.93465695727419,181.60700345073008,True,False,False,2.0,1.0,2.0,False,False,False,True
05055,Antioquia,Argelia,25398,Cundinamarca,La Peña,94.41822776641557,182.5419070150701,True,False,False,5.0,2.0,5.0,False,False,False,True
05055,Antioquia,Argelia,25592,Cundinamarca,Quebradanegra,94.80122101737341,183.28236063358855,True,False,False,3.0,3.0,1.0,False,False,False,True
05055,Antioquia,Argelia,73408,Tolima,Lérida,95.53801767090619,184.70683416375195,True,False,False,14.0,3.0,14.0,False,False,False,True
05055,Antioquia,Argelia,17524,Caldas,Palestina,96.386498253241,186.34722995626595,True,False,False,5.0,3.0,4.0,False,False,False,True
05055,Antioquia,Argelia,05209,Antioquia,Concordia,97.1895825658527,187.8998596273152,True,False,False,30.0,3.0,30.0,False,False,False,True
05055,Antioquia,Argelia,25823,Cundinamarca,Topaipí,97.33975939701686,188.19020150089924,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,05664,Antioquia,San Pedro de Los Milagros,98.15601482887699,189.76829533582884,True,False,False,57.0,7.0,55.0,False,False,False,True
05055,Antioquia,Argelia,15401,Boyacá,La Victoria,98.16551245085078,189.78665740497817,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25168,Cundinamarca,Chaguaní,98.30360138568716,190.05362934566185,True,False,False,2.0,1.0,2.0,False,False,False,True
05055,Antioquia,Argelia,15580,Boyacá,Quípama,98.38184761882646,190.20490539639783,True,False,False,2.0,2.0,1.0,False,False,False,True
05055,Antioquia,Argelia,05091,Antioquia,Betania,98.73585970105918,190.88932875538106,True,False,False,6.0,1.0,6.0,False,False,False,True
05055,Antioquia,Argelia,17616,Caldas,Risaralda,98.97536751899344,191.35237720338733,True,False,False,8.0,2.0,8.0,False,False,False,True
05055,Antioquia,Argelia,73461,Tolima,Murillo,98.98149236230975,191.36421856713218,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,15507,Boyacá,Otanche,99.42939758957925,192.23016867318654,True,False,False,2.0,1.0,2.0,False,False,False,True
05055,Antioquia,Argelia,25258,Cundinamarca,El Peñón,100.20162401395885,193.72313976032044,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25489,Cundinamarca,Nimaima,100.27293389412284,193.8610055286375,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,66456,Risaralda,Mistrató,101.33233946856839,195.90918963923224,True,False,False,8.0,6.0,3.0,False,False,False,True
05055,Antioquia,Argelia,05425,Antioquia,Maceo,101.52258954458006,196.27700645285475,True,False,False,2.0,1.0,2.0,False,False,False,True
05055,Antioquia,Argelia,17174,Caldas,Chinchiná,102.19360578036832,197.5743045087121,True,False,False,51.0,10.0,50.0,False,False,False,True
05055,Antioquia,Argelia,05101,Antioquia,Ciudad Bolívar,102.26103374035631,197.70466523135553,True,False,False,40.0,5.0,37.0,False,False,False,True
05055,Antioquia,Argelia,05642,Antioquia,Salgar,102.32848214884132,197.8350654877599,True,False,False,19.0,2.0,19.0,False,False,False,True
05055,Antioquia,Argelia,66088,Risaralda,Belén de Umbría,102.53240878769941,198.22932365621887,True,False,False,12.0,1.0,12.0,False,False,False,True
05055,Antioquia,Argelia,25875,Cundinamarca,Villeta,102.5374704058667,198.23910945134227,True,False,False,29.0,12.0,26.0,False,False,False,True
05055,Antioquia,Argelia,05240,Antioquia,Ebéjico,102.59499890342087,198.35033121328036,True,False,False,5.0,2.0,4.0,False,False,False,True
05055,Antioquia,Argelia,73030,Tolima,Ambalema,103.33457753742626,199.78018323902407,True,False,False,2.0,1.0,2.0,False,False,False,True
05055,Antioquia,Argelia,05656,Antioquia,San Jerónimo,105.68240881850238,204.31932371577125,True,False,False,19.0,2.0,19.0,False,False,False,True
05055,Antioquia,Argelia,25491,Cundinamarca,Nocaima,105.76681083389064,204.4825009455219,True,False,False,4.0,1.0,4.0,False,False,False,True
05055,Antioquia,Argelia,05890,Antioquia,Yolombó,106.15142785577457,205.22609385449752,True,False,False,11.0,4.0,10.0,False,False,False,True
05055,Antioquia,Argelia,05579,Antioquia,Puerto Berrío,106.38860712348279,205.68464043873337,True,False,False,44.0,9.0,42.0,False,False,False,True
05055,Antioquia,Argelia,17665,Caldas,San José,106.56287412525359,206.02155664215692,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25662,Cundinamarca,San Juan de Rioseco,107.83051750139846,208.47233383603702,True,False,False,3.0,3.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25862,Cundinamarca,Vergara,107.99951466553954,208.7990616867098,True,False,False,2.0,2.0,2.0,False,False,False,True
05055,Antioquia,Argelia,15681,Boyacá,San Pablo de Borbur,108.5619765215389,209.88648794164183,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25518,Cundinamarca,Paime,108.99957235005706,210.73250654344363,True,False,False,2.0,2.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25867,Cundinamarca,Vianí,109.01312786210626,210.75871386673876,True,False,False,3.0,1.0,3.0,False,False,False,True
05055,Antioquia,Argelia,05093,Antioquia,Betulia,109.11094337392312,210.94782385625138,True,False,False,8.0,2.0,7.0,False,False,False,True
05055,Antioquia,Argelia,66682,Risaralda,Santa Rosa de Cabal,109.48805104196052,211.67689868112365,True,False,False,66.0,3.0,65.0,False,False,False,True
05055,Antioquia,Argelia,73686,Tolima,Santa Isabel,109.56974043345213,211.8348315046741,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,15480,Boyacá,Muzo,110.13277640628844,212.92336771882432,True,False,False,3.0,1.0,3.0,False,False,False,True
05055,Antioquia,Argelia,05264,Antioquia,Entrerríos,111.14402030550963,214.8784392573186,True,False,False,26.0,3.0,26.0,False,False,False,True
05055,Antioquia,Argelia,25871,Cundinamarca,Villagómez,111.25149414780465,215.086222019089,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,05310,Antioquia,Gómez Plata,111.88078268496886,216.30284652427312,True,False,False,8.0,2.0,8.0,False,False,False,True
05055,Antioquia,Argelia,66440,Risaralda,Marsella,112.04752072065139,216.62520672659267,True,False,False,8.0,1.0,8.0,False,False,False,True
05055,Antioquia,Argelia,17088,Caldas,Belalcázar,112.27104626225797,217.05735610703206,True,False,False,8.0,1.0,8.0,False,False,False,True
05055,Antioquia,Argelia,05044,Antioquia,Anzá,112.38436925170237,217.27644721995793,True,False,False,4.0,1.0,4.0,False,False,False,True
05055,Antioquia,Argelia,73861,Tolima,Venadillo,112.6547794197673,217.7992402115501,True,False,False,6.0,1.0,6.0,False,False,False,True
05055,Antioquia,Argelia,25718,Cundinamarca,Sasaima,113.46518578508652,219.36602585116725,True,False,False,4.0,1.0,4.0,False,False,False,True
05055,Antioquia,Argelia,17877,Caldas,Viterbo,113.73399739720658,219.88572830126603,True,False,False,18.0,2.0,18.0,False,False,False,True
05055,Antioquia,Argelia,05686,Antioquia,Santa Rosa de Osos,114.10642371542376,220.60575251648592,True,False,False,64.0,6.0,63.0,False,False,False,True
05055,Antioquia,Argelia,66045,Risaralda,Apía,114.16679864806883,220.7224773862664,True,False,False,4.0,2.0,3.0,False,False,False,True
05055,Antioquia,Argelia,25328,Cundinamarca,Guayabal de Síquima,114.33109964575434,221.0401259817917,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25095,Cundinamarca,Bituima,114.3659500763317,221.10750348090792,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,66170,Risaralda,Dosquebradas,115.46128498426171,223.22515096957264,True,False,False,110.0,36.0,101.0,False,False,False,True
05055,Antioquia,Argelia,05761,Antioquia,Sopetrán,115.47885642841312,223.25912242826536,True,False,False,9.0,1.0,9.0,False,False,False,True
05055,Antioquia,Argelia,25019,Cundinamarca,Albán,116.03022160009846,224.32509509352366,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25086,Cundinamarca,Beltrán,116.1214569070385,224.50148335360777,True,False,False,2.0,2.0,1.0,False,False,False,True
05055,Antioquia,Argelia,25402,Cundinamarca,La Vega,116.50396828935324,225.24100535941625,True,False,False,25.0,4.0,24.0,False,False,False,True
05055,Antioquia,Argelia,68101,Santander,Bolívar,116.69684827581162,225.6139066665691,True,False,False,6.0,1.0,6.0,False,False,False,True
05055,Antioquia,Argelia,68377,Santander,La Belleza,117.65639656432329,227.4690333576917,True,False,False,2.0,1.0,2.0,False,False,False,True
05055,Antioquia,Argelia,66572,Risaralda,Pueblo Rico,118.0634810583707,228.2560633795167,True,False,False,4.0,3.0,2.0,False,False,False,True
05055,Antioquia,Argelia,05885,Antioquia,Yalí,118.26385566344354,228.64345428265747,True,False,False,9.0,1.0,9.0,False,False,False,True
05055,Antioquia,Argelia,05150,Antioquia,Carolina,118.70642956512833,229.4990971592481,True,False,False,4.0,1.0,4.0,False,False,False,True
05055,Antioquia,Argelia,25513,Cundinamarca,Pacho,119.29193932576314,230.63108269647537,True,False,False,25.0,6.0,24.0,False,False,False,True
05055,Antioquia,Argelia,25777,Cundinamarca,Supatá,119.58642185469866,231.20041558575073,True,False,False,5.0,1.0,5.0,False,False,False,True
05055,Antioquia,Argelia,15442,Boyacá,Maripí,119.91095794656391,231.82785203002356,True,False,False,3.0,3.0,1.0,False,False,False,True
05055,Antioquia,Argelia,73043,Tolima,Anzoátegui,120.15842315569473,232.3062847676765,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,15531,Boyacá,Pauna,120.58691104635676,233.13469468962307,True,False,False,3.0,1.0,3.0,False,False,False,True
05055,Antioquia,Argelia,25653,Cundinamarca,San Cayetano,121.3243011705268,234.56031559635178,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,15212,Boyacá,Coper,121.69557755402413,235.27811660444667,True,False,False,1.0,1.0,1.0,False,False,False,True
05055,Antioquia,Argelia,27245,Chocó,El Carmen de Atrato,121.92499312327516,235.7216533716653,True,False,False,3.0,2.0,3.0,False,False,False,True
05055,Antioquia,Argelia,05086,Antioquia,Belmira,121.97510464277966,235.8185356427073,True,False,False,6.0,1.0,6.0,False,False,False,True
05055,Antioquia,Argelia,25580,Cundinamarca,Pulí,122.0006840521222,235.86798916743624,True,False,False,3.0,3.0,1.0,False,False,False,True
05055,Antioquia,Argelia,66400,Risaralda,La Virginia,122.53617202220038,236.9032659095874,True,False,False,25.0,6.0,25.0,False,False,False,True
05055,Antioquia,Argelia,66687,Risaralda,Santuario,122.75648996584304,237.3292139339632,True,False,False,4.0,1.0,4.0,False,False,False,True
05055,Antioquia,Argelia,25658,Cundinamarca,San Francisco,123.03378605164207,237.86531969984134,True,False,False,7.0,1.0,7.0,False,False,False,True
05055,Antioquia,Argelia,66001,Risaralda,Pereira,123.68663219254653,239.12748890558993,True,False,False,1540.0,310.0,1407.0,False,False,False,True
05055,Antioquia,Argelia,25040,Cundinamarca,Anolaima,123.88326370392426,239.50764316092022,True,False,False,7.0,2.0,6.0,False,False,False,True
05059,Antioquia,Armenia,05059,Antioquia,Armenia,0.0,10.0,True,True,True,2.0,1.0,2.0,True,True,True,True
05059,Antioquia,Armenia,05347,Antioquia,Heliconia,8.73495033790876,16.88757065329027,True,True,False,2.0,1.0,2.0,True,True,True,True
05059,Antioquia,Armenia,05036,Antioquia,Angelópolis,11.405529202283995,22.05068979108239,True,True,False,3.0,1.0,3.0,True,True,True,True
05059,Antioquia,Armenia,05809,Antioquia,Titiribí,11.767755316203084,22.750993611325963,True,True,False,4.0,1.0,4.0,True,True,True,True
05059,Antioquia,Armenia,05209,Antioquia,Concordia,15.457576001948057,29.884646937099575,True,True,False,30.0,3.0,30.0,True,True,True,True
05059,Antioquia,Armenia,05093,Antioquia,Betulia,16.385511631893607,31.67865582166097,True,True,False,8.0,2.0,7.0,True,True,True,True
05059,Antioquia,Armenia,05380,Antioquia,La Estrella,18.043566859667095,34.88422926202305,True,True,False,80.0,12.0,75.0,True,True,True,True
05059,Antioquia,Armenia,05240,Antioquia,Ebéjico,18.337265841977036,35.452047294488935,True,True,False,5.0,2.0,4.0,True,True,True,True
05059,Antioquia,Armenia,05030,Antioquia,Amagá,18.397813512364607,35.56910612390491,True,True,False,40.0,6.0,40.0,True,True,True,True
05059,Antioquia,Armenia,05044,Antioquia,Anzá,19.656290504774923,38.00216164256485,True,True,False,4.0,1.0,4.0,True,True,True,True
05059,Antioquia,Armenia,05360,Antioquia,Itagüí,21.70985098251768,41.972378566200845,True,True,False,470.0,55.0,420.0,True,True,True,True
05059,Antioquia,Armenia,05631,Antioquia,Sabaneta,22.441885374809246,43.38764505796454,True,True,False,402.0,51.0,378.0,True,True,True,True
05059,Antioquia,Armenia,05861,Antioquia,Venecia,23.3995780845652,45.239184296826046,True,True,False,10.0,2.0,9.0,True,True,True,True
05059,Antioquia,Armenia,05129,Antioquia,Caldas,23.650010637477322,45.72335389912282,True,True,False,151.0,13.0,142.0,True,True,True,True
05059,Antioquia,Armenia,05001,Antioquia,Medellín,24.342171545553825,47.061531654737394,True,True,False,10056.0,1200.0,8077.0,True,True,True,True
05059,Antioquia,Armenia,05642,Antioquia,Salgar,28.647253213972046,55.38468954701263,True,True,False,19.0,2.0,19.0,True,True,True,True
05059,Antioquia,Armenia,05266,Antioquia,Envigado,29.145460936468382,56.34789114383888,True,True,False,929.0,100.0,849.0,True,True,True,True
05059,Antioquia,Armenia,05792,Antioquia,Tarso,32.603705550529995,63.03383073102466,True,True,False,5.0,1.0,5.0,False,True,True,True
05059,Antioquia,Armenia,05088,Antioquia,Bello,32.60804427646464,63.0422189344983,True,True,False,569.0,95.0,510.0,False,True,True,True
05059,Antioquia,Armenia,05656,Antioquia,San Jerónimo,32.66460087703706,63.15156169560498,True,True,False,19.0,2.0,19.0,False,True,True,True
05059,Antioquia,Armenia,05282,Antioquia,Fredonia,34.03764455351588,65.80611280346403,True,True,False,25.0,4.0,25.0,False,True,True,True
05059,Antioquia,Armenia,05607,Antioquia,Retiro,34.792837320751566,67.26615215345304,True,True,False,64.0,8.0,61.0,False,True,True,True
05059,Antioquia,Armenia,05125,Antioquia,Caicedo,35.29900881256516,68.24475037095931,True,True,False,10.0,1.0,10.0,False,True,True,True
05059,Antioquia,Armenia,05576,Antioquia,Pueblorrico,39.759987317039595,76.86930881294322,True,True,False,16.0,1.0,16.0,False,True,True,True
05059,Antioquia,Armenia,05212,Antioquia,Copacabana,40.06971245236302,77.46811074123518,True,True,False,137.0,10.0,132.0,False,True,True,True
05059,Antioquia,Armenia,05761,Antioquia,Sopetrán,40.267107469623895,77.84974110793952,True,True,False,9.0,1.0,9.0,False,True,True,True
05059,Antioquia,Armenia,05679,Antioquia,Santa Bárbara,40.37817621611502,78.06447401782238,True,True,False,11.0,1.0,11.0,False,True,True,True
05059,Antioquia,Armenia,05101,Antioquia,Ciudad Bolívar,42.13095244041223,81.45317471813031,True,True,False,40.0,5.0,37.0,False,True,True,True
05059,Antioquia,Armenia,05467,Antioquia,Montebello,42.22805507988781,81.6409064877831,True,True,False,4.0,1.0,4.0,False,True,True,True
05059,Antioquia,Armenia,05353,Antioquia,Hispania,42.35679995173979,81.88981324003026,True,True,False,9.0,2.0,9.0,False,True,True,True
05059,Antioquia,Armenia,05664,Antioquia,San Pedro de Los Milagros,42.45947031721696,82.08830927995278,True,True,False,57.0,7.0,55.0,False,True,True,True
05059,Antioquia,Armenia,05042,Antioquia,Santafé de Antioquia,42.65987290162025,82.4757542764658,True,True,False,48.0,6.0,45.0,False,True,True,True
05059,Antioquia,Armenia,05318,Antioquia,Guarne,42.75255024763632,82.65493047876356,True,True,False,81.0,11.0,78.0,False,True,True,True
05059,Antioquia,Armenia,05368,Antioquia,Jericó,44.078705453795,85.21883054400367,True,True,False,32.0,2.0,32.0,False,True,True,True
05059,Antioquia,Armenia,05615,Antioquia,Rionegro,44.15546718110536,85.36723655013702,True,True,False,902.0,139.0,801.0,False,True,True,True
05059,Antioquia,Armenia,05376,Antioquia,La Ceja,46.033842621632594,88.99876240182303,True,False,False,197.0,16.0,189.0,False,True,True,True
05059,Antioquia,Armenia,05308,Antioquia,Girardota,46.672381623397136,90.23327113856779,True,False,False,92.0,7.0,87.0,False,True,True,True
05059,Antioquia,Armenia,05501,Antioquia,Olaya,49.92970466876008,96.53076235960282,True,False,False,2.0,2.0,1.0,False,True,True,True
05059,Antioquia,Armenia,05390,Antioquia,La Pintada,51.75887919614885,100.06716644588775,True,False,False,4.0,1.0,4.0,False,True,True,True
05059,Antioquia,Armenia,05091,Antioquia,Betania,52.3436814293078,101.19778409666174,True,False,False,6.0,1.0,6.0,False,True,True,True
05059,Antioquia,Armenia,05847,Antioquia,Urrao,53.187430256748726,102.8290318297142,True,False,False,68.0,1.0,59.0,False,True,True,True
05059,Antioquia,Armenia,05264,Antioquia,Entrerríos,55.35666014486249,107.02287628006746,True,False,False,26.0,3.0,26.0,False,True,True,True
05059,Antioquia,Armenia,05789,Antioquia,Támesis,55.59262226011236,107.47906970288388,True,False,False,16.0,2.0,16.0,False,True,True,True
05059,Antioquia,Armenia,05674,Antioquia,San Vicente,55.77850737599012,107.8384475935809,True,False,False,24.0,1.0,24.0,False,True,True,True
05059,Antioquia,Armenia,05440,Antioquia,Marinilla,55.91374430717785,108.09990566054385,True,False,False,198.0,7.0,174.0,False,True,True,True
05059,Antioquia,Armenia,05400,Antioquia,La Unión,56.16868746366593,108.59279576308747,True,False,False,52.0,8.0,51.0,False,True,True,True
05059,Antioquia,Armenia,05086,Antioquia,Belmira,57.1586077822268,110.50664171230515,True,False,False,6.0,1.0,6.0,False,True,True,True
05059,Antioquia,Armenia,05002,Antioquia,Abejorral,57.35559292274171,110.88747965063396,True,False,False,20.0,4.0,17.0,False,True,True,True
05059,Antioquia,Armenia,05306,Antioquia,Giraldo,57.59024982210034,111.34114965606067,True,False,False,6.0,1.0,6.0,False,True,True,True
05059,Antioquia,Armenia,27245,Chocó,El Carmen de Atrato,57.644071239677906,111.44520439671061,True,False,False,3.0,2.0,3.0,False,True,True,True
05059,Antioquia,Armenia,05004,Antioquia,Abriaquí,59.92482968025038,115.85467071515075,True,False,False,1.0,1.0,1.0,False,True,True,True
05059,Antioquia,Armenia,05856,Antioquia,Valparaíso,60.25402565595299,116.49111626817576,True,False,False,5.0,1.0,5.0,False,True,True,True
05059,Antioquia,Armenia,05034,Antioquia,Andes,61.341242526980544,118.59306888549571,True,False,False,75.0,15.0,67.0,False,True,True,True
05059,Antioquia,Armenia,05079,Antioquia,Barbosa,61.56605333361426,119.02770311165423,True,False,False,72.0,6.0,69.0,False,True,True,True
05059,Antioquia,Armenia,05697,Antioquia,El Santuario,61.807674398674244,119.49483717077021,True,False,False,75.0,7.0,71.0,False,True,True,True
05059,Antioquia,Armenia,05237,Antioquia,Donmatías,62.36946107947707,120.58095808698899,True,False,False,36.0,2.0,34.0,False,False,True,True
05059,Antioquia,Armenia,05411,Antioquia,Liborina,62.374549931379185,120.59079653399975,True,False,False,2.0,1.0,2.0,False,False,True,True
05059,Antioquia,Armenia,05148,Antioquia,El Carmen de Viboral,63.30195472920506,122.38377914312977,True,False,False,138.0,4.0,133.0,False,False,True,True
05059,Antioquia,Armenia,05541,Antioquia,Peñol,65.27754824982102,126.20325994965397,True,False,False,33.0,1.0,33.0,False,False,True,True
05059,Antioquia,Armenia,05364,Antioquia,Jardín,65.52618905527305,126.68396550686124,True,False,False,49.0,2.0,47.0,False,False,True,True
05059,Antioquia,Armenia,05206,Antioquia,Concepción,69.57640017921383,134.5143736798134,True,False,False,6.0,1.0,6.0,False,False,True,True
05059,Antioquia,Armenia,05686,Antioquia,Santa Rosa de Osos,70.22225837925824,135.7630328665659,True,False,False,64.0,6.0,63.0,False,False,True,True
05059,Antioquia,Armenia,05145,Antioquia,Caramanta,70.49526417234705,136.29084406653763,True,False,False,8.0,1.0,8.0,False,False,True,True
05059,Antioquia,Armenia,05321,Antioquia,Guatapé,72.58838871674956,140.33755151904916,True,False,False,13.0,1.0,13.0,False,False,True,True
05059,Antioquia,Armenia,05113,Antioquia,Buriticá,72.63981223493047,140.43697032086556,True,False,False,3.0,2.0,3.0,False,False,True,True
05059,Antioquia,Armenia,05197,Antioquia,Cocorná,74.05011104049784,143.16354801162913,True,False,False,8.0,1.0,8.0,False,False,True,True
05059,Antioquia,Armenia,17013,Caldas,Aguadas,74.5364509338004,144.10380513868077,True,False,False,46.0,2.0,43.0,False,False,True,True
05059,Antioquia,Armenia,05658,Antioquia,San José de La Montaña,74.78267113665339,144.57983086419657,True,False,False,3.0,1.0,3.0,False,False,True,True
05059,Antioquia,Armenia,05313,Antioquia,Granada,75.5678552872947,146.09785355543644,True,False,False,9.0,2.0,9.0,False,False,True,True
05059,Antioquia,Armenia,05138,Antioquia,Cañasgordas,76.28006778059952,147.47479770915908,True,False,False,6.0,1.0,6.0,False,False,True,True
05059,Antioquia,Armenia,17442,Caldas,Marmato,78.08999786829096,150.97399587869586,True,False,False,5.0,1.0,5.0,False,False,True,True
05059,Antioquia,Armenia,17614,Caldas,Riosucio,80.47084517133698,155.5769673312515,True,False,False,53.0,7.0,49.0,False,False,True,True
05059,Antioquia,Armenia,17777,Caldas,Supía,81.22503106408546,157.03506005723187,True,False,False,30.0,4.0,28.0,False,False,True,True
05059,Antioquia,Armenia,05690,Antioquia,Santo Domingo,81.76392331834049,158.0769184154583,True,False,False,6.0,2.0,5.0,False,False,True,True
05059,Antioquia,Armenia,05628,Antioquia,Sabanalarga,82.00817213989512,158.54913280379725,True,False,False,2.0,1.0,2.0,False,False,True,True
05059,Antioquia,Armenia,17513,Caldas,Pácora,82.20530652196038,158.9302592757901,True,False,False,17.0,3.0,16.0,False,False,True,True
05059,Antioquia,Armenia,05284,Antioquia,Frontino,82.28403385846367,159.08246545969644,True,False,False,24.0,5.0,20.0,False,False,True,True
05059,Antioquia,Armenia,05021,Antioquia,Alejandría,82.61812842635979,159.7283816242956,True,False,False,2.0,1.0,2.0,False,False,True,True
05059,Antioquia,Armenia,05647,Antioquia,San Andrés de Cuerquía,85.01160676227305,164.35577307372787,True,False,False,6.0,1.0,6.0,False,False,True,True
05059,Antioquia,Armenia,66456,Risaralda,Mistrató,85.01819708443882,164.36851436324838,True,False,False,8.0,6.0,3.0,False,False,True,True
05059,Antioquia,Armenia,27073,Chocó,Bagadó,85.07680676747462,164.4818264171176,True,False,False,4.0,4.0,4.0,False,False,True,True
05059,Antioquia,Armenia,05150,Antioquia,Carolina,86.15223492020115,166.5609875123889,True,False,False,4.0,1.0,4.0,False,False,True,True
05059,Antioquia,Armenia,17388,Caldas,La Merced,90.09877977519022,174.19097423203445,True,False,False,3.0,1.0,3.0,False,False,True,True
05059,Antioquia,Armenia,27413,Chocó,Lloró,90.50758562281776,174.98133220411432,True,False,False,3.0,3.0,3.0,False,False,True,True
05059,Antioquia,Armenia,05842,Antioquia,Uramita,90.74365628785081,175.43773548984487,True,False,False,2.0,1.0,2.0,False,False,True,True
05059,Antioquia,Armenia,05190,Antioquia,Cisneros,91.15019273169911,176.22370594795163,True,False,False,5.0,3.0,5.0,False,False,True,True
05059,Antioquia,Armenia,05667,Antioquia,San Rafael,91.16310002182347,176.24866004219203,True,False,False,17.0,5.0,15.0,False,False,True,True
05059,Antioquia,Armenia,05310,Antioquia,Gómez Plata,91.30092606249617,176.5151237208259,True,False,False,8.0,2.0,8.0,False,False,True,True
05059,Antioquia,Armenia,05038,Antioquia,Angostura,92.24595524481836,178.34218013998216,True,False,False,3.0,1.0,3.0,False,False,True,True
05059,Antioquia,Armenia,66318,Risaralda,Guática,93.78260493192954,181.31303620173043,True,False,False,5.0,1.0,5.0,False,False,False,True
05059,Antioquia,Armenia,05055,Antioquia,Argelia,93.93465695727419,181.60700345073008,True,False,False,2.0,1.0,2.0,False,False,False,True
05059,Antioquia,Armenia,05483,Antioquia,Nariño,93.95343402426029,181.64330578023655,True,False,False,3.0,2.0,2.0,False,False,False,True
05059,Antioquia,Armenia,66594,Risaralda,Quinchía,93.98870508002732,181.7114964880528,True,False,False,13.0,2.0,12.0,False,False,False,True
05059,Antioquia,Armenia,05756,Antioquia,Sonsón,94.22638635304041,182.1710136158781,True,False,False,56.0,6.0,49.0,False,False,False,True
05059,Antioquia,Armenia,05819,Antioquia,Toledo,95.15546505171048,183.96723243330692,True,False,False,5.0,2.0,5.0,False,False,False,True
05059,Antioquia,Armenia,27425,Chocó,Medio Atrato,96.57114748120128,186.7042184636558,True,False,False,3.0,3.0,3.0,False,False,False,True
05059,Antioquia,Armenia,05652,Antioquia,San Francisco,97.43294580037285,188.37036188072082,True,False,False,3.0,1.0,3.0,False,False,False,True
05059,Antioquia,Armenia,27001,Chocó,Quibdó,97.66833736919095,188.8254522471025,True,False,False,222.0,146.0,177.0,False,False,False,True
05059,Antioquia,Armenia,05660,Antioquia,San Luis,97.6770212602623,188.84224110317373,True,False,False,18.0,1.0,18.0,False,False,False,True
05059,Antioquia,Armenia,05543,Antioquia,Peque,98.30148517718429,190.04953800922294,True,False,False,4.0,1.0,4.0,False,False,False,True
05059,Antioquia,Armenia,17653,Caldas,Salamina,98.71047365433667,190.8402490650509,True,False,False,16.0,4.0,15.0,False,False,False,True
05059,Antioquia,Armenia,05887,Antioquia,Yarumal,99.37538539451961,192.12574509607123,True,False,False,95.0,12.0,84.0,False,False,False,True
05059,Antioquia,Armenia,05649,Antioquia,San Carlos,99.85325077333351,193.0496181617781,True,False,False,13.0,4.0,12.0,False,False,False,True
05059,Antioquia,Armenia,17272,Caldas,Filadelfia,100.61584865405061,194.52397406449782,True,False,False,11.0,2.0,10.0,False,False,False,True
05059,Antioquia,Armenia,05315,Antioquia,Guadalupe,100.9220723016964,195.11600644994635,True,False,False,3.0,2.0,3.0,False,False,False,True
05059,Antioquia,Armenia,66572,Risaralda,Pueblo Rico,101.82831546146969,196.86807655884138,True,False,False,4.0,3.0,2.0,False,False,False,True
05059,Antioquia,Armenia,05670,Antioquia,San Roque,102.09203572248353,197.37793573013482,True,False,False,17.0,3.0,16.0,False,False,False,True
05059,Antioquia,Armenia,05873,Antioquia,Vigía del Fuerte,102.98684035737914,199.10789135759967,True,False,False,4.0,4.0,1.0,False,False,False,True
05059,Antioquia,Armenia,17050,Caldas,Aranzazu,106.5648013592871,206.02528262795505,True,False,False,8.0,1.0,8.0,False,False,False,True
05059,Antioquia,Armenia,66088,Risaralda,Belén de Umbría,107.30458157048413,207.45552436960264,True,False,False,12.0,1.0,12.0,False,False,False,True
05059,Antioquia,Armenia,17042,Caldas,Anserma,107.31004951701692,207.46609573289936,True,False,False,43.0,6.0,42.0,False,False,False,True
05059,Antioquia,Armenia,05234,Antioquia,Dabeiba,107.66771675886682,208.15758573380916,True,False,False,13.0,2.0,13.0,False,False,False,True
05059,Antioquia,Armenia,05107,Antioquia,Briceño,108.9163207710234,210.57155349064521,True,False,False,7.0,4.0,4.0,False,False,False,True
05059,Antioquia,Armenia,17541,Caldas,Pensilvania,110.1674275057462,212.99035984444265,True,False,False,18.0,5.0,14.0,False,False,False,True
05059,Antioquia,Armenia,27050,Chocó,Atrato,110.69032836962762,214.0013015146134,True,False,False,4.0,3.0,4.0,False,False,False,True
