cod_dpto,departamento,cod_mpio,municipio,year,population_total,sivigila_intento_confirmados_per_100k,ipm_total_pct,need_proxy_z,brecha_proxy_z,hansen_sedes_all_hl60,hansen_sedes_all_hl120,e2sfca_sedes_all_120min,e2sfca_sedes_all_180min,hansen_sedes_ips_hl60,hansen_sedes_ips_hl120,e2sfca_sedes_ips_120min,e2sfca_sedes_ips_180min,z_hansen_sedes_all_hl60,z_hansen_sedes_ips_hl60,z_e2sfca_sedes_all_120min,z_e2sfca_sedes_ips_120min,z_e2sfca_sedes_all_180min,z_e2sfca_sedes_ips_180min,access_spatial_z,brecha_spatial_z,routing_mode,supply_definition_main
05,Antioquia,05034,Andes,2025,45367,,9.5,,,3518.5791809658886,8236.448977148946,0.000791565918495331,0.0009799762936361777,495.672964689947,1168.2820383904004,0.00015106615712373557,0.00022279823195226557,0.6596802301981207,0.18955477907049373,-0.20120062181252588,-0.6614929205918341,0.1584793147670431,-0.407514380314702,-0.20120062181252588,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05036,Angelópolis,2021,5999,50.008334722453746,14.3,-0.2040524854208301,0.260712040135657,9715.818583098118,12774.457847090627,0.0025268116008804477,0.002491482842275382,1193.38989754278,1617.6461543147905,0.0003050678711402215,0.0003046280479558696,3.294342759277401,2.0562010020051895,2.82439182240966,-0.02496175528951354,3.0258400310536318,0.019418258959598162,2.82439182240966,-3.02844430783049,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05036,Angelópolis,2022,6035,66.28003314001657,10.7,-0.1699273454760264,0.2935835813301766,9715.818583098118,12774.457847090627,0.002506132264488363,0.0024709441082397293,1193.38989754278,1617.6461543147905,0.00030259575729284905,0.0003021332067256908,3.294342759277401,2.0562010020051895,2.824321442730997,-0.022212578695410292,3.024041363392456,0.023145119169481972,2.824321442730997,-2.9942487882070234,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05036,Angelópolis,2023,6096,49.21259842519685,9.5,-0.4303955805293591,0.0338677364885675,9715.818583098118,12774.457847090627,0.0024889207269719613,0.0024538082187561786,1193.38989754278,1617.6461543147905,0.0003005418649291484,0.00030005562209519304,3.294342759277401,2.0562010020051895,2.8220558187379394,-0.01922573857762572,3.0219326824894175,0.027327456525072437,2.8220558187379394,-3.2524513992672985,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05036,Angelópolis,2024,6149,65.05122784192552,10.9,-0.0712129897205789,0.392898371483772,9715.818583098118,12774.457847090627,0.0024695149742797093,0.0024345296573996767,1193.38989754278,1617.6461543147905,0.00029821702731436966,0.00029770934270868934,3.294342759277401,2.0562010020051895,2.8207791637663617,-0.017345783742613332,3.020021346544774,0.02993480618269856,2.8207791637663617,-2.8919921534869406,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05036,Angelópolis,2025,6203,,9.5,,,9715.818583098118,12774.457847090627,0.002453020460504723,0.002418115819081493,1193.38989754278,1617.6461543147905,0.0002962477594166367,0.00029571766749415844,3.294342759277401,2.0562010020051895,2.821983248758073,-0.01484630053172955,3.0177207327149405,0.033128220401263946,2.821983248758073,,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05038,Angostura,2021,12064,49.73474801061008,14.3,-0.207749609915847,0.4601861963888524,3127.9214790162227,7016.017614025633,0.0007799355318885805,0.0007549362293728295,389.94060367038037,874.6232853363158,0.0001372363781973751,0.00010975182287326265,0.4935980212925102,-0.0933176911906962,-0.2736686834427299,-0.7486717399699446,-0.3432896399671807,-1.1112616064883447,-0.2736686834427299,0.06591907352688287,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05038,Angostura,2022,12153,115.19789352423273,10.7,0.3925944006005154,1.061045792599303,3127.9214790162227,7016.017614025633,0.0007744821031171307,0.0007484200363774714,389.94060367038037,874.6232853363158,0.0001362250122204436,0.00010880386154135084,0.4935980212925102,-0.0933176911906962,-0.26941989102713615,-0.7467137751831153,-0.3411643593539995,-1.1117978496365881,-0.26941989102713615,0.6620142916276516,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05038,Angostura,2023,12256,48.95561357702349,9.5,-0.4331652959110492,0.2359268670355923,3127.9214790162227,7016.017614025633,0.0007694604275184526,0.0007427985932676056,389.94060367038037,874.6232853363158,0.0001352942857176341,0.00010798230542746896,0.4935980212925102,-0.0933176911906962,-0.2659270137248409,-0.7420245542002999,-0.3390175706567012,-1.1122465437085762,-0.2659270137248409,-0.1672382821862083,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
05,Antioquia,05038,Angostura,2024,12413,56.392491742528,10.9,-0.1748166402935783,0.4955247124174077,3127.9214790162227,7016.017614025633,0.0007638382154276738,0.000736650266100251,389.94060367038037,874.6232853363158,0.0001342347903932401,0.00010708000076095994,0.4935980212925102,-0.0933176911906962,-0.2631069122223538,-0.7391396607370216,-0.33749798325385405,-1.1123676773936222,-0.2631069122223538,0.08829027192877548,great_circle_detour_proxy,REPS all enabled sites assigned to DANE/MGN municipal centroids
