cod_dpto,departamento,cod_mpio,municipio,population_total,need_proxy_z,access_spatial_z,brecha_spatial_z,baseline_e2sfca_recomputed,baseline_access_z_recomputed,baseline_gap_recomputed,baseline_top_decile,regional_hub,distributed_outreach_e2sfca,distributed_outreach_access_z,distributed_outreach_gap_z,distributed_outreach_access_gain_z,distributed_outreach_gap_reduction_z,regional_hubs_e2sfca,regional_hubs_access_z,regional_hubs_gap_z,regional_hubs_access_gain_z,regional_hubs_gap_reduction_z,connectivity_relief_e2sfca,connectivity_relief_access_z,connectivity_relief_gap_z,connectivity_relief_access_gain_z,connectivity_relief_gap_reduction_z,combined_e2sfca,combined_access_z,combined_gap_z,combined_access_gain_z,combined_gap_reduction_z
05,Antioquia,05042,Santafé de Antioquia,28130,-0.3816752784237587,0.3004547193033002,-0.682129997727059,0.0010755403838567906,0.3004547193033004,-0.6821299977270592,False,False,0.0010889935891888719,0.3247782919765572,-0.7064535704003159,0.0243235726732568,0.024323572673256688,0.0010755403838567906,0.3004547193033004,-0.6821299977270592,0.0,0.0,0.001072379581665517,0.2947399472540034,-0.676415225677762,-0.0057147720492970455,-0.0057147720492971565,0.001085626065836763,0.3186897653420473,-0.700365043765806,0.01823504603874687,0.018235046038746816
05,Antioquia,05044,Anzá,7628,0.091589925563595,0.2079519297233231,-0.1163620041597281,0.0010243777097411581,0.20795192972332327,-0.11636200415972826,False,False,0.0010243777097411581,0.20795192972332327,-0.11636200415972826,0.0,0.0,0.0010243777097411581,0.20795192972332327,-0.11636200415972826,0.0,0.0,0.0010239607478212847,0.2071980570729269,-0.1156081315093319,-0.0007538726503963644,-0.0007538726503963644,0.0010239607478212847,0.2071980570729269,-0.1156081315093319,-0.0007538726503963644,-0.0007538726503963644
05,Antioquia,05045,Apartadó,124423,-0.022540575116782,0.4639579482127426,-0.4864985233295246,0.001165972926005316,0.4639579482127429,-0.48649852332952487,False,False,0.0011791387347622098,0.48776190408761877,-0.5103024792044007,0.02380395587487588,0.02380395587487588,0.001165972926005316,0.4639579482127429,-0.48649852332952487,0.0,0.0,0.0011441341608811894,0.42447317283923724,-0.4470137479560192,-0.03948477537350564,-0.03948477537350564,0.0011572999696380832,0.44827712871411307,-0.47081770383089505,-0.015680819498629817,-0.015680819498629817
05,Antioquia,05051,Arboletes,31449,-0.6973793525775659,-0.6920437168796157,-0.0053356356979501,0.0005265961381613849,-0.6920437168796162,-0.005335635697949703,False,False,0.0005413491935059396,-0.6653699982402279,-0.03200935433733798,0.026673718639388277,0.026673718639388277,0.0005265961381613849,-0.6920437168796162,-0.005335635697949703,0.0,0.0,0.0005061412411640498,-0.7290264404281976,0.03164708785063175,-0.03698272354858145,-0.03698272354858145,0.0005208942965086044,-0.7023527217888094,0.004973369211243472,-0.010309004909193176,-0.010309004909193176
05,Antioquia,05055,Argelia,8170,-0.4102057746153671,-0.1916498390592205,-0.2185559355561465,0.0008033606445792985,-0.19164983905922064,-0.21855593555614647,False,False,0.0008042878303852774,-0.1899734748934587,-0.22023229972190841,0.0016763641657619455,0.0016763641657619455,0.0008033606445792985,-0.19164983905922064,-0.21855593555614647,0.0,0.0,0.0008021162315399084,-0.19389975424686542,-0.2163060203685017,-0.00224991518764478,-0.00224991518764478,0.0008030434173458873,-0.19222339008110345,-0.21798238453426366,-0.0005735510218828066,-0.0005735510218828066
05,Antioquia,05059,Armenia,5308,0.0521091737090459,2.72265724196028,-2.670548068251234,0.0024152443957192247,2.722657241960282,-2.670548068251236,False,False,0.0024232098049649957,2.737058806931547,-2.684949633222501,0.014401564971265213,0.014401564971265213,0.0024152443957192247,2.722657241960282,-2.670548068251236,0.0,0.0,0.0024130525875137032,2.71869442381718,-2.666585250108134,-0.003962818143101732,-0.003962818143101732,0.002420596888620751,2.7323346197196847,-2.6802254460106387,0.009677377759402805,0.009677377759402805
05,Antioquia,05079,Barbosa,62506,0.0501328936357619,0.5707953108896038,-0.5206624172538419,0.0012250639566091439,0.5707953108896041,-0.5206624172538422,False,False,0.001228431024493579,0.5768830140325528,-0.5267501203967909,0.006087703142948708,0.006087703142948708,0.0012250639566091439,0.5707953108896041,-0.5206624172538422,0.0,0.0,0.0012246420868478967,0.570032564797275,-0.5198996711615131,-0.0007627460923290696,-0.0007627460923290696,0.0012279682546079453,0.5760463199759057,-0.5259134263401438,0.005251009086301606,0.005251009086301606
05,Antioquia,05086,Belmira,6193,-0.8495650033762857,0.3290768558983167,-1.1786418592746024,0.0010913710961385846,0.329076855898317,-1.1786418592746026,False,False,0.0011118645343199392,0.36612926241592103,-1.2156942657922067,0.03705240651760405,0.03705240651760411,0.0010913710961385846,0.329076855898317,-1.1786418592746026,0.0,0.0,0.0010908098249291318,0.3280620701490818,-1.1776270735253676,-0.001014785749235192,-0.001014785749235081,0.001111011023507752,0.36458610361062593,-1.2141511069869115,0.035509247712308956,0.0355092477123089
05,Antioquia,05088,Bello,593344,0.3079480368458163,4.165857240362552,-3.857909203516736,0.0032134686604923107,4.165857240362555,-3.8579092035167384,False,False,0.003216835728376746,4.171944943505504,-3.8639969066596875,0.006087703142949152,0.006087703142949152,0.0032134686604923107,4.165857240362555,-3.8579092035167384,0.0,0.0,0.003212743977569468,4.164547004080291,-3.856598967234475,-0.001310236282263233,-0.001310236282263233,0.0032160701453295168,4.1705607592589224,-3.862612722413106,0.004703518896367775,0.004703518896367775
05,Antioquia,05091,Betania,10758,-0.4046787297223593,-0.3788815513317899,-0.0257971783905693,0.0006998040370152513,-0.37888155133179013,-0.025797178390569164,False,False,0.0007294644617346501,-0.32525511225101916,-0.07942361747134014,0.05362643908077097,0.05362643908077097,0.0006998040370152513,-0.37888155133179013,-0.025797178390569164,0.0,0.0,0.0006902266832079529,-0.39619753333005747,-0.008481196392301826,-0.017315981998267338,-0.017315981998267338,0.0007182786812374684,-0.34547915091795933,-0.059199578804399966,0.0334024004138308,0.0334024004138308
05,Antioquia,05093,Betulia,16861,-0.1399264095845562,0.1973905568515583,-0.3373169664361145,0.0010185362850565047,0.19739055685155846,-0.33731696643611464,False,False,0.001025574508496297,0.21011575765706214,-0.35004216724161835,0.012725200805503684,0.012725200805503711,0.0010185362850565047,0.19739055685155846,-0.33731696643611464,0.0,0.0,0.0010177002333950087,0.1958789644209798,-0.335805374005536,-0.001511592430578662,-0.0015115924305786343,0.001024317348696077,0.20784279615772147,-0.34776920574227765,0.010452239306163014,0.010452239306163014
05,Antioquia,05101,Ciudad Bolívar,27391,-0.412734791630736,-0.2706312756563533,-0.1421035159743827,0.0007596765403468541,-0.2706312756563535,-0.14210351597438253,False,False,0.000788409779260274,-0.2186812007413445,-0.1940535908893915,0.05195007491500897,0.05195007491500897,0.0007596765403468541,-0.2706312756563535,-0.14210351597438253,0.0,0.0,0.0007526140891070916,-0.2834002806437412,-0.12933451098699483,-0.0127690049873877,-0.0127690049873877,0.0007797389013306281,-0.2343582623974052,-0.1783765292333308,0.03627301325894827,0.03627301325894827
05,Antioquia,05107,Briceño,8023,-0.7004285665082519,-0.3366188157318578,-0.363809750776394,0.0007231792733573399,-0.3366188157318581,-0.3638097507763938,False,False,0.0007366324786894211,-0.31229524305860146,-0.38813332344965046,0.024323572673256633,0.024323572673256633,0.0007231792733573399,-0.3366188157318581,-0.3638097507763938,0.0,0.0,0.0007133972381944044,-0.35430486432063757,-0.34612370218761435,-0.01768604858877948,-0.01768604858877948,0.0007266437223656505,-0.33035504623259343,-0.3700735202756585,0.00626376949926466,0.00626376949926466
05,Antioquia,05113,Buriticá,10848,-0.8495650033762857,-0.5893641293519521,-0.2602008740243335,0.0005833875311437922,-0.5893641293519525,-0.26020087402433323,False,False,0.0006249701658065887,-0.5141821774527955,-0.3353828259234902,0.075181951899157,0.075181951899157,0.0005833875311437922,-0.5893641293519525,-0.26020087402433323,0.0,0.0,0.000572013479605132,-0.6099285645449721,-0.23963643883131358,-0.020564435193019648,-0.020564435193019648,0.0006129571579526198,-0.5359018540910182,-0.3136631492852675,0.05346227526093428,0.05346227526093428
05,Antioquia,05120,Cáceres,29159,-0.3981867680830799,-0.2810013231573878,-0.117185444925692,0.000753940936444873,-0.281001323157388,-0.11718544492569188,False,False,0.000760951572982628,-0.2683259998346083,-0.1298607682484716,0.012675323322779708,0.012675323322779708,0.000753940936444873,-0.281001323157388,-0.11718544492569188,0.0,0.0,0.0007491958599649692,-0.28958048401534886,-0.10860628406773104,-0.008579160857960844,-0.008579160857960844,0.0007562064965027242,-0.27690516069256915,-0.12128160739051075,0.004096162464818864,0.004096162464818864
05,Antioquia,05125,Caicedo,9036,-0.3198962858055751,0.7852168423835302,-1.1051131281891051,0.0013436590712971575,0.7852168423835306,-1.1051131281891058,False,False,0.0013470261391815928,0.7913045455264797,-1.1112008313320547,0.006087703142949041,0.00608770314294893,0.0013436590712971575,0.7852168423835306,-1.1051131281891058,0.0,0.0,0.0013406567015286103,0.7797885182440708,-1.0996848040496459,-0.005428324139459817,-0.005428324139459928,0.001343982869288659,0.7858022734227015,-1.1056985592282766,0.0005854310391708584,0.0005854310391708584
05,Antioquia,05129,Caldas,88316,-0.3076375460674243,3.186857677333342,-3.4944952234007665,0.0026719905512369766,3.1868576773333444,-3.4944952234007687,False,False,0.0026729177370429552,3.1885340414991057,-3.49617158756653,0.0016763641657613348,0.0016763641657613348,0.0026719905512369766,3.1868576773333444,-3.4944952234007687,0.0,0.0,0.002669658935037981,3.1826420844941294,-3.4902796305615538,-0.00421559283921491,-0.00421559283921491,0.00267058612084396,3.1843184486598908,-3.491955994727315,-0.002539228673453575,-0.002539228673453575
05,Antioquia,05134,Campamento,9940,-0.127318544829665,-0.2689672363050214,0.1416486914753564,0.000760596909380419,-0.2689672363050215,0.1416486914753565,False,False,0.0007639639772648542,-0.2628795331620727,0.13556098833240768,0.006087703142948819,0.006087703142948819,0.000760596909380419,-0.2689672363050215,0.1416486914753565,0.0,0.0,0.0007588394406225626,-0.2721447629982892,0.1448262181686242,-0.003177526693267707,-0.003177526693267707,0.0007621656083826112,-0.26613100781965854,0.13881246298999353,0.0028362284853629682,0.0028362284853629682
05,Antioquia,05138,Cañasgordas,15570,0.5336970000829456,-0.726856986058933,1.2605539861418786,0.0005073411518630394,-0.7268569860589335,1.260553986141879,False,False,0.0005418835536765624,-0.6644038680041239,1.1981008680870695,0.062453118054809575,0.062453118054809575,0.0005073411518630394,-0.7268569860589335,1.260553986141879,0.0,0.0,0.0004960920260446043,-0.7471955539021544,1.2808925539851002,-0.020338567843220967,-0.020338567843221078,0.0005300809899847177,-0.685743058821701,1.2194400589046466,0.041113927237232506,0.041113927237232506
05,Antioquia,05142,Caracolí,4538,-0.5858978299535808,-0.4424463189603245,-0.1434515109932562,0.0006646467892589245,-0.4424463189603248,-0.14345151099325593,False,False,0.0006646467892589245,-0.4424463189603248,-0.14345151099325593,0.0,0.0,0.0006646467892589245,-0.4424463189603248,-0.14345151099325593,0.0,0.0,0.0006646434880970294,-0.4424522875045697,-0.14344554244901103,-5.968544244894236e-06,-5.968544244894236e-06,0.0006646434880970294,-0.4424522875045697,-0.14344554244901103,-5.968544244894236e-06,-5.968544244894236e-06
05,Antioquia,05145,Caramanta,4556,0.2009368693122438,0.0273033238461673,0.1736335454660764,0.0009244621742864647,0.027303323846167387,0.17363354546607643,False,False,0.0009253893600924436,0.02897968801192935,0.17195718130031445,0.0016763641657619628,0.0016763641657619732,0.0009244621742864647,0.027303323846167387,0.17363354546607643,0.0,0.0,0.0009191311423286353,0.017664747756014322,0.1832721215562295,-0.009638576090153065,-0.009638576090153061,0.0009200583281346142,0.01934111192177628,0.18159575739046752,-0.007962211924391106,-0.007962211924391088
05,Antioquia,05147,Carepa,50543,-0.4471182202239601,0.4764103162737798,-0.92352853649774,0.0011728602474792692,0.4764103162737801,-0.9235285364977401,False,False,0.0012056905091621442,0.535767862391149,-0.9828860826151091,0.05935754611736893,0.05935754611736899,0.0011728602474792692,0.4764103162737801,-0.9235285364977401,0.0,0.0,0.0011493263990082366,0.43386080785279935,-0.8809790280767594,-0.042549508420980764,-0.04254950842098071,0.0011821566606911116,0.4932183539701683,-0.9403365741941283,0.016808037696388167,0.016808037696388167
05,Antioquia,05148,El Carmen de Viboral,68325,0.2186797037225264,0.8593788604797109,-0.6406991567571845,0.001384677587396415,0.8593788604797113,-0.6406991567571849,False,False,0.001387543434433077,0.8645603497193391,-0.6458806459968127,0.005181489239627801,0.005181489239627801,0.001384677587396415,0.8593788604797113,-0.6406991567571849,0.0,0.0,0.0013840975422382009,0.858330131183508,-0.6396504274609816,-0.0010487292962033656,-0.0010487292962033656,0.0013869633892748627,0.8635116204231357,-0.6448319167006092,0.0041327599434243245,0.0041327599434243245
05,Antioquia,05150,Carolina,3947,0.9693176411520676,-0.0927578656985948,1.0620755068506624,0.0008580571335033112,-0.0927578656985949,1.0620755068506624,False,False,0.0008614242013877464,-0.08667016255564602,1.0559878037077137,0.006087703142948875,0.006087703142948708,0.0008580571335033112,-0.0927578656985949,1.0620755068506624,0.0,0.0,0.0008573461832515049,-0.09404327313050578,1.0633609142825735,-0.0012854074319108844,-0.0012854074319110786,0.0008606723510115535,-0.08802951795187511,1.0573471591039427,0.004728347746719791,0.004728347746719708
05,Antioquia,05154,Caucasia,93572,-0.0951216191743676,0.0615087169098757,-0.1566303360842433,0.0009433809483716782,0.061508716909875825,-0.15663033608424343,False,False,0.0009520351819991663,0.07715568544811519,-0.17227730462248278,0.01564696853823936,0.015646968538239353,0.0009433809483716782,0.061508716909875825,-0.15663033608424343,0.0,0.0,0.0009394921391057394,0.054477698467978286,-0.14959931764234588,-0.007031018441897539,-0.007031018441897546,0.0009481463727332275,0.07012466700621764,-0.16524628618058523,0.008615950096341814,0.008615950096341807
05,Antioquia,05172,Chigorodó,56758,0.3520582582001864,-0.110077232178604,0.4621354903787905,0.0008484779077618021,-0.11007723217860416,0.46213549037879054,False,False,0.0008769928594692684,-0.058521823410925454,0.4105800816111118,0.0515554087676787,0.05155540876767872,0.0008484779077618021,-0.11007723217860416,0.46213549037879054,0.0,0.0,0.0008371060666863792,-0.13063767082493705,0.4826959290251234,-0.02056043864633289,-0.02056043864633289,0.0008656210183938454,-0.07908226205725853,0.4311405202574449,0.030994970121345625,0.03099497012134561
05,Antioquia,05190,Cisneros,10040,-0.1345122346558265,-0.5409133126868467,0.4064010780310202,0.0006101853537276164,-0.5409133126868471,0.40640107803102055,False,False,0.0006101853537276164,-0.5409133126868471,0.40640107803102055,0.0,0.0,0.0006101853537276164,-0.5409133126868471,0.40640107803102055,0.0,0.0,0.0006100134824830075,-0.541224058163891,0.40671182350806445,-0.00031074547704390554,-0.00031074547704390554,0.0006100134824830075,-0.541224058163891,0.40671182350806445,-0.00031074547704390554,-0.00031074547704390554
05,Antioquia,05197,Cocorná,16062,-0.3281074370118451,0.8931010050339722,-1.2212084420458171,0.0014033290799637633,0.8931010050339726,-1.2212084420458176,False,False,0.0014042562657697421,0.8947773691997346,-1.2228848062115798,0.001676364165762001,0.001676364165762223,0.0014033290799637633,0.8931010050339726,-1.2212084420458176,0.0,0.0,0.0014031091248932802,0.8927033233655759,-1.220810760377421,-0.00039768166839670993,-0.0003976816683965989,0.001404036310699259,0.8943796875313378,-1.222487124543183,0.00127868249736518,0.001278682497365402
05,Antioquia,05206,Concepción,5108,-0.6153203610520424,0.4526087300489976,-1.06792909110104,0.0011596957493599904,0.45260873004899793,-1.0679290911010404,False,False,0.0011596957493599904,0.45260873004899793,-1.0679290911010404,0.0,0.0,0.0011596957493599904,0.45260873004899793,-1.0679290911010404,0.0,0.0,0.0011594660456640238,0.4521934227371535,-1.067513783789196,-0.00041530731184441505,-0.00041530731184447056,0.0011594660456640238,0.4521934227371535,-1.067513783789196,-0.00041530731184441505,-0.00041530731184447056
