cod_dpto,departamento,cod_mpio,municipio,year,population_total,sedes_reps,prestadores_reps,reps_rows,sedes_ips_reps,sedes_publicas_reps,sedes_privadas_reps,fecha_corte_reps,rips_f_atenciones,rips_f_rows,rips_f_diagnosticos_distinct,rips_f_tipos_atencion_distinct,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados,sivigila_intento_suicidio_occurrence_mpio_distinct,departamento_ipm,ipm_total_pct,capacidad_salud_mental_reps,capacidad_salud_mental_reps_per_100k_dept,capacity_baseline_source_year,capacidad_salud_mental_reps_baseline,department_population_total,capacidad_salud_mental_reps_baseline_per_100k_dept,capacity_access_per_100k_dept_for_proxy,reps_source_static_cut_2026,rips_source_available,sivigila_microdata_available,sedes_reps_per_100k,prestadores_reps_per_100k,rips_f_atenciones_per_100k,sivigila_intento_confirmados_per_100k,z_need_sivigila,z_need_ipm,z_access_reps,z_access_capacity,need_proxy_z,access_proxy_z,brecha_proxy_z,analysis_eligible_population
23,Córdoba,23466,Montelíbano,2022,85926,63.0,57.0,63.0,36.0,4.0,59.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,35.0,35.0,2.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,73.31890231129111,66.33614971021576,,40.73272350627283,-0.4166187903727886,1.2896474805762135,0.10096472994093315,0.17675472146441826,0.43651434510171244,0.1388597257026757,0.2976546193990367,True
23,Córdoba,23466,Montelíbano,2023,86707,63.0,57.0,63.0,36.0,4.0,59.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,26.0,26.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,72.65849354723379,65.73863701892581,,29.986044956001248,-0.6954520634175072,0.7483413307933084,0.09993108702622058,0.17181098255491922,0.02644463368790062,0.1358710347905699,-0.10942640110266927,True
23,Córdoba,23466,Montelíbano,2024,87467,63.0,57.0,63.0,36.0,4.0,59.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,49.0,49.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,72.02716453062298,65.16743457532556,,56.02112796826231,-0.08464622622413447,1.4924187348739917,0.1002641921932104,0.16791460675912118,0.7038862543249286,0.13408939947616577,0.5697968548487629,True
23,Córdoba,23466,Montelíbano,2025,88139,63.0,57.0,63.0,36.0,4.0,59.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,71.47800633090912,64.67057715653684,,,,,,,,,,True
23,Córdoba,23500,Moñitos,2021,31756,6.0,4.0,6.0,4.0,3.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,1648.0,139.0,77.0,4.0,9.0,9.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,18.894067262879457,12.596044841919639,5189.57047487089,28.341100894319187,-0.5538637975853219,0.8809206251330218,-0.7900491387902913,0.18094840027501316,0.16352841377384997,-0.30455036925763906,0.46807878303148903,True
23,Córdoba,23500,Moñitos,2022,32145,6.0,4.0,6.0,4.0,3.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,9.0,9.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,18.665422305179654,12.443614870119768,,27.99813345776948,-0.7094968424130381,1.2896474805762135,-0.7942053928445718,0.17675472146441826,0.2900753190815877,-0.30872533569007676,0.5988006547716644,True
23,Córdoba,23500,Moñitos,2023,32504,6.0,4.0,6.0,4.0,3.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,18.45926655180901,12.306177701206005,,30.765444253015016,-0.6786517404664728,0.7483413307933084,-0.7977166699280891,0.17181098255491922,0.03484479516341782,-0.31295284368658494,0.34779763885000275,True
23,Córdoba,23500,Moñitos,2024,32846,6.0,4.0,6.0,4.0,3.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,9.0,9.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,18.267064482737624,12.178042988491748,,27.40059672410644,-0.769547921851388,1.4924187348739917,-0.8003735290640346,0.16791460675912118,0.36143540651130185,-0.3162294611524567,0.6776648676637586,True
23,Córdoba,23500,Moñitos,2025,33137,6.0,4.0,6.0,4.0,3.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,18.10664815764855,12.0710987717657,,,,,,,,,,True
23,Córdoba,23555,Planeta Rica,2021,65791,62.0,50.0,62.0,27.0,9.0,53.0,Fecha corte REPS: Mar 12 2026  3:11PM,5346.0,342.0,108.0,4.0,32.0,32.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,94.23781368272256,75.99823684090529,8125.731483029594,48.63887157817938,-0.0052743965590175655,0.8809206251330218,0.4276995088217825,0.18094840027501316,0.43782311428700216,0.30432395454839783,0.13349915973860432,True
23,Córdoba,23555,Planeta Rica,2022,66048,62.0,50.0,62.0,27.0,9.0,53.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,38.0,38.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,93.87112403100775,75.70251937984497,,57.53391472868218,-0.03021450578780509,1.2896474805762135,0.437589860459546,0.17675472146441826,0.6297164873942042,0.3071722909619821,0.32254419643222204,True
23,Córdoba,23555,Planeta Rica,2023,66266,62.0,50.0,62.0,27.0,9.0,53.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,40.0,40.0,2.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,93.56230947997466,75.45347538707632,,60.36278030966106,-0.04066706926248414,0.7483413307933084,0.44614014800405677,0.17181098255491922,0.3538371307654122,0.308975565279488,0.04486156548592418,True
23,Córdoba,23555,Planeta Rica,2024,66459,62.0,50.0,62.0,27.0,9.0,53.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,38.0,38.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,93.29060021968431,75.23435501587444,,57.17810981206458,-0.05695915012236144,1.4924187348739917,0.4564884597827097,0.16791460675912118,0.7177297923758151,0.31220153327091543,0.4055282591048997,True
23,Córdoba,23555,Planeta Rica,2025,66591,62.0,50.0,62.0,27.0,9.0,53.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,93.1056749410581,75.08522172665975,,,,,,,,,,True
23,Córdoba,23570,Pueblo Nuevo,2021,37099,22.0,11.0,22.0,17.0,10.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,2868.0,323.0,105.0,4.0,15.0,15.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,59.30078977870024,29.65039488935012,7730.666594786921,40.432356667295615,-0.2270725028434156,0.8809206251330218,-0.13697261902330998,0.18094840027501316,0.3269240611448031,0.02198789062585159,0.3049361705189515,True
23,Córdoba,23570,Pueblo Nuevo,2022,37426,22.0,11.0,22.0,17.0,10.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,11.0,11.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,58.78266445786352,29.39133222893176,,29.39133222893176,-0.6774551873107734,1.2896474805762135,-0.13712451565947528,0.17675472146441826,0.30609614663272006,0.019815102902471488,0.28628104373024854,True
23,Córdoba,23570,Pueblo Nuevo,2023,37711,22.0,11.0,22.0,17.0,10.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,16.0,16.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,58.33841584683515,29.169207923417574,,42.42793879769828,-0.4272611175648785,0.7483413307933084,-0.13723808197796783,0.17181098255491922,0.16054010661421497,0.017286450288475697,0.14325365632573928,True
23,Córdoba,23570,Pueblo Nuevo,2024,37976,22.0,11.0,22.0,17.0,10.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,8.0,8.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,57.93132504739836,28.96566252369918,,21.06593638087213,-0.9211390846181452,1.4924187348739917,-0.13588203409861901,0.16791460675912118,0.28563982512792324,0.01601628633025108,0.26962353879767215,True
23,Córdoba,23570,Pueblo Nuevo,2025,38206,22.0,11.0,22.0,17.0,10.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,57.58257865256766,28.79128932628383,,,,,,,,,,True
23,Córdoba,23574,Puerto Escondido,2021,24370,7.0,6.0,7.0,5.0,2.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,939.0,135.0,50.0,4.0,10.0,10.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,28.72384078785392,24.620434961017644,3853.0980713992612,41.03405826836274,-0.21081026764196795,0.8809206251330218,-0.631174726710113,0.18094840027501316,0.3350551787455269,-0.22511316321754993,0.5601683419630769,True
23,Córdoba,23574,Puerto Escondido,2022,24454,7.0,6.0,7.0,5.0,2.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,28.625173795698046,24.535863253455467,,24.535863253455467,-0.7891242940400075,1.2896474805762135,-0.6310744821745925,0.17675472146441826,0.250261593268103,-0.2271598803550871,0.4774214736231901,True
23,Córdoba,23574,Puerto Escondido,2023,24584,7.0,6.0,7.0,5.0,2.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,28.473804100227788,24.406117800195247,,24.406117800195247,-0.8157300500925858,0.7483413307933084,-0.631855869588046,0.17181098255491922,-0.03369435964963868,-0.23002244351656337,0.19632808386692469,True
23,Córdoba,23574,Puerto Escondido,2024,24650,7.0,6.0,7.0,5.0,2.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,15.0,15.0,2.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,28.397565922920894,24.34077079107505,,60.851926977687626,0.030956884164162465,1.4924187348739917,-0.6306582248857868,0.16791460675912118,0.7616878095190771,-0.23137180906333282,0.9930596185824099,True
23,Córdoba,23574,Puerto Escondido,2025,24698,7.0,6.0,7.0,5.0,2.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,28.342375900882665,24.293465057899425,,,,,,,,,,True
23,Córdoba,23580,Puerto Libertador,2021,44120,15.0,13.0,15.0,10.0,2.0,13.0,Fecha corte REPS: Mar 12 2026  3:11PM,679.0,133.0,45.0,4.0,15.0,15.0,2.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,33.99818676337262,29.465095194922938,1538.9845874886673,33.99818676337262,-0.4009693050425482,0.8809206251330218,-0.5459277356335646,0.18094840027501316,0.23997566004523682,-0.1824896676792757,0.4224653277245125,True
23,Córdoba,23580,Puerto Libertador,2022,44660,15.0,13.0,15.0,10.0,2.0,13.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,20.0,20.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,33.58710255261979,29.10882221227049,,44.782803403493055,-0.32347252446337754,1.2896474805762135,-0.5498029808156694,0.17675472146441826,0.48308747805641794,-0.18652412967562554,0.6696116077320435,True
23,Córdoba,23580,Puerto Libertador,2023,45186,15.0,13.0,15.0,10.0,2.0,13.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,9.0,9.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,33.19612269286947,28.76997300048688,,19.917673615721682,-0.9124806016208817,0.7483413307933084,-0.5536448151634824,0.17181098255491922,-0.08206963541378665,-0.1909169163042816,0.10884728089049495,True
23,Córdoba,23580,Puerto Libertador,2024,45697,15.0,13.0,15.0,10.0,2.0,13.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,18.0,18.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,32.82491191981968,28.448256997177058,,39.38989430378362,-0.482638843482084,1.4924187348739917,-0.5564873285088714,0.16791460675912118,0.5048899456959538,-0.1942863608748751,0.699176306570829,True
23,Córdoba,23580,Puerto Libertador,2025,46166,15.0,13.0,15.0,10.0,2.0,13.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,32.491443919767796,28.159251397132092,,,,,,,,,,True
23,Córdoba,23586,Purísima de La Concepción,2021,18336,11.0,6.0,11.0,8.0,6.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,738.0,152.0,56.0,4.0,5.0,5.0,2.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,59.9912739965096,32.72251308900524,4024.8691099476437,27.26876090750436,-0.5828460124416099,0.8809206251330218,-0.125812618858872,0.18094840027501316,0.14903730634570594,0.027567890708070586,0.12146941563763536,True
23,Córdoba,23586,Purísima de La Concepción,2022,18605,11.0,6.0,11.0,8.0,6.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,3.0,3.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,59.123891427035744,32.249395323837675,,16.124697661918837,-0.9825695313389294,1.2896474805762135,-0.13153555430042788,0.17675472146441826,0.15353897461864202,0.02260958358199519,0.13092939103664683,True
23,Córdoba,23586,Purísima de La Concepción,2023,18835,11.0,6.0,11.0,8.0,6.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,58.40191133528006,31.85558800106185,,53.09264666843642,-0.19737826150724186,0.7483413307933084,-0.13618646951153712,0.17181098255491922,0.27548153464303327,0.01781225652169105,0.2576692781213422,True
23,Córdoba,23586,Purísima de La Concepción,2024,19091,11.0,6.0,11.0,8.0,6.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,57.618773243936936,31.428421769420144,,31.428421769420144,-0.6731603258388723,1.4924187348739917,-0.14111818402753665,0.16791460675912118,0.4096292045175597,0.013398211365792265,0.3962309931517674,True
23,Córdoba,23586,Purísima de La Concepción,2025,19309,11.0,6.0,11.0,8.0,6.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,56.96825314620125,31.073592625200682,,,,,,,,,,True
23,Córdoba,23660,Sahagún,2021,113914,118.0,84.0,118.0,62.0,33.0,85.0,Fecha corte REPS: Mar 12 2026  3:11PM,10339.0,546.0,160.0,4.0,55.0,55.0,2.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,103.58691644573976,73.73983882578085,9076.14516213986,48.28203732640413,-0.014918583179113308,0.8809206251330218,0.5788050456052851,0.18094840027501316,0.43300102097695425,0.3798767229401491,0.05312429803680513,True
23,Córdoba,23660,Sahagún,2022,115527,118.0,84.0,118.0,62.0,33.0,85.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,49.0,49.0,2.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,102.14062513524978,72.71027552000831,,42.414327386671516,-0.3779442145192555,1.2896474805762135,0.5730361361227138,0.17675472146441826,0.455851633028479,0.374895428793566,0.08095620423491295,True
23,Córdoba,23660,Sahagún,2023,117077,118.0,84.0,118.0,62.0,33.0,85.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,82.0,82.0,2.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,100.78837004706305,71.74765325384149,,70.03937579541669,0.16791655385610893,0.7483413307933084,0.5658181843755061,0.17181098255491922,0.4581289423247087,0.3688145834652127,0.08931435885949601,True
23,Córdoba,23660,Sahagún,2024,118572,118.0,84.0,118.0,62.0,33.0,85.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,61.0,61.0,2.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,99.5175926863003,70.8430320817731,,51.44553520223999,-0.19414214079030426,1.4924187348739917,0.560808658227721,0.16791460675912118,0.6491382970418437,0.3643616324934211,0.2847766645484226,True
23,Córdoba,23660,Sahagún,2025,119946,118.0,84.0,118.0,62.0,33.0,85.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,98.37760325479799,70.03151418138162,,,,,,,,,,True
23,Córdoba,23670,San Andrés Sotavento,2021,50878,16.0,13.0,16.0,13.0,4.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,29230.0,275.0,73.0,4.0,8.0,8.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,31.44777703526082,25.551318841149417,57451.15767129211,15.72388851763041,-0.8948701616907726,0.8809206251330218,-0.5871489138313993,0.18094840027501316,-0.006974768278875387,-0.2031002567781931,0.1961254884993177,True
23,Córdoba,23670,San Andrés Sotavento,2022,51349,16.0,13.0,16.0,13.0,4.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,6.0,6.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,31.159321505774212,25.31694872344155,,11.684745564665329,-1.0846823214988652,1.2896474805762135,-0.5895676409536524,0.17675472146441826,0.10248257953867412,-0.20640645974461708,0.3088890392832912,True
23,Córdoba,23670,San Andrés Sotavento,2023,51786,16.0,13.0,16.0,13.0,4.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,22.0,22.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,30.896381261344764,25.10330977484262,,42.48252423434905,-0.4260845024875109,0.7483413307933084,-0.591733139518317,0.17181098255491922,0.16112841415289877,-0.20996107848169887,0.3710894926345977,True
23,Córdoba,23670,San Andrés Sotavento,2024,52225,16.0,13.0,16.0,13.0,4.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,21.0,21.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,30.636668262326474,24.892292963140257,,40.2106270943035,-0.4629983527068217,1.4924187348739917,-0.593146761424451,0.16791460675912118,0.514710191083585,-0.2126160773326649,0.7273262684162498,True
23,Córdoba,23670,San Andrés Sotavento,2025,52617,16.0,13.0,16.0,13.0,4.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,30.408423133207897,24.706843795731416,,,,,,,,,,True
23,Córdoba,23672,San Antero,2021,36757,4.0,4.0,4.0,3.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,1071.0,188.0,109.0,4.0,18.0,18.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,10.882280926082107,10.882280926082107,2913.730717958484,48.97026416736948,0.003682176300134288,0.8809206251330218,-0.9195402039442052,0.18094840027501316,0.4423014007165781,-0.36929590183459604,0.8115973025511741,True
23,Córdoba,23672,San Antero,2022,37463,4.0,4.0,4.0,3.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,19.0,19.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,10.677201505485412,10.677201505485412,,50.716707151055715,-0.1870009015873244,1.2896474805762135,-0.9250445744172804,0.17675472146441826,0.5513232894944445,-0.37414492647643105,0.9254682159708756,True
23,Córdoba,23672,San Antero,2023,38127,4.0,4.0,4.0,3.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,23.0,23.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,10.491252917879718,10.491252917879718,,60.32470427780838,-0.041487816258625757,0.7483413307933084,-0.92968293517541,0.17181098255491922,0.35342675726734135,-0.3789359763102454,0.7323627335775867,True
23,Córdoba,23672,San Antero,2024,38802,4.0,4.0,4.0,3.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,14.0,14.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,10.308746971805578,10.308746971805578,,36.08061440131952,-0.5618313433405786,1.4924187348739917,-0.9336984473901381,0.16791460675912118,0.46529369576670654,-0.38289192031550845,0.848185616082215,True
23,Córdoba,23672,San Antero,2025,39432,4.0,4.0,4.0,3.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,10.144045445323595,10.144045445323595,,,,,,,,,,True
23,Córdoba,23675,San Bernardo del Viento,2021,39356,20.0,11.0,20.0,16.0,10.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,1540.0,177.0,83.0,4.0,24.0,24.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,50.81817257851408,27.949994918182743,3912.9992885455836,60.9818070942169,0.32831906585178067,0.8809206251330218,-0.2740735214150858,0.18094840027501316,0.6046198454924012,-0.04656256057003631,0.6511824060624375,True
23,Córdoba,23675,San Bernardo del Viento,2022,39916,20.0,11.0,20.0,16.0,10.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,13.0,13.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,50.10522096402445,27.557871530213447,,32.568393626615894,-0.6043871458723009,1.2896474805762135,-0.27925248549736287,0.17675472146441826,0.3426301673519563,-0.051248882016472305,0.3938790493684286,True
23,Córdoba,23675,San Bernardo del Viento,2023,40394,20.0,11.0,20.0,16.0,10.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,17.0,17.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,49.51230380749617,27.23176709412289,,42.085458236371736,-0.4346434491332837,0.7483413307933084,-0.28341617554024057,0.17181098255491922,0.15684894083001238,-0.05580259649266067,0.21265153732267306,True
23,Córdoba,23675,San Bernardo del Viento,2024,40897,20.0,11.0,20.0,16.0,10.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,13.0,13.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,48.90334254346284,26.896838398904567,,31.78717265325085,-0.6645752619717019,1.4924187348739917,-0.28712694589477167,0.16791460675912118,0.4139217364511449,-0.059606169567825246,0.4735279060189701,True
23,Córdoba,23675,San Bernardo del Viento,2025,41366,20.0,11.0,20.0,16.0,10.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,48.34888555818789,26.591887057003333,,,,,,,,,,True
23,Córdoba,23678,San Carlos,2021,28063,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,676.0,163.0,58.0,4.0,12.0,12.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,10.690232690731568,7.126821793821046,2408.8657663115137,42.76093076292627,-0.1641379526278522,0.8809206251330218,-0.9226441971750595,0.18094840027501316,0.3583913362525848,-0.3708478984500232,0.729239234702608,True
23,Córdoba,23678,San Carlos,2022,28314,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,10.595465140919687,7.06364342727979,,35.31821713639895,-0.5411449881010427,1.2896474805762135,-0.9263833354896981,0.17675472146441826,0.3742512462375854,-0.3748143070126399,0.7490655532502253,True
23,Córdoba,23678,San Carlos,2023,28531,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,7.0,7.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,10.514878553152712,7.00991903543514,,24.534716624022995,-0.8129580412138157,0.7483413307933084,-0.9292916473345113,0.17181098255491922,-0.0323083552102536,-0.37874033238979604,0.34643197717954244,True
23,Córdoba,23678,San Carlos,2024,28745,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,10.0,10.0,1.0,Córdoba,25.7,,,2020,385.0,1969108,19.552000195012155,19.552000195012155,True,False,True,10.436597669159854,6.957731779439902,,34.78865889719951,-0.5927483975314383,1.4924187348739917,-0.9315565771067171,0.16791460675912118,0.4498351686712767,-0.381820985173798,0.8316561538450746,True
23,Córdoba,23678,San Carlos,2025,28909,3.0,2.0,3.0,3.0,2.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,,,,Córdoba,19.8,,,2020,385.0,1992907,19.31851310673303,19.31851310673303,True,False,False,10.377391123871458,6.91826074924764,,,,,,,,,,True
23,Córdoba,23682,San José de Uré,2021,14418,1.0,1.0,1.0,1.0,0.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,133.0,47.0,21.0,4.0,3.0,3.0,1.0,Córdoba,26.9,,,2020,385.0,1890862,20.361083992380195,20.361083992380195,True,True,True,6.9357747260368985,6.9357747260368985,922.4580385629075,20.807324178110697,-0.7574797572186158,0.8809206251330218,-0.9833258904312792,0.18094840027501316,0.061720433957203,-0.401188745078133,0.462909179035336,True
23,Córdoba,23682,San José de Uré,2022,14685,1.0,1.0,1.0,1.0,0.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,2.0,2.0,1.0,Córdoba,26.9,,,2020,385.0,1917742,20.075693185006116,20.075693185006116,True,False,True,6.809669731018046,6.809669731018046,,13.619339462036091,-1.040189323295323,1.2896474805762135,-0.9883909321064825,0.17675472146441826,0.12472907864044525,-0.40581810532103213,0.5305471839614774,True
23,Córdoba,23682,San José de Uré,2023,14981,1.0,1.0,1.0,1.0,0.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,,,,,1.0,1.0,1.0,Córdoba,21.4,,,2020,385.0,1943751,19.807063764854654,19.807063764854654,True,False,True,6.675121820973233,6.675121820973233,,6.675121820973233,-1.1979301108775524,0.7483413307933084,-0.9928857096295709,0.17181098255491922,-0.22479439004212198,-0.41053736353732584,0.18574297349520386,True
