cod_mpio,year,month,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados
05264,2022,3,1,1
05264,2022,4,2,2
05264,2022,5,1,1
05264,2022,6,2,2
05264,2022,8,3,3
05264,2022,11,2,2
05264,2022,12,2,2
05264,2023,1,2,2
05264,2023,6,2,2
05264,2023,7,1,1
05264,2023,8,1,1
05264,2024,1,3,3
05264,2024,3,1,1
05264,2024,4,1,1
05264,2024,5,1,1
05264,2024,6,1,1
05264,2024,7,1,1
05264,2024,8,2,2
05264,2024,9,2,2
05266,2021,1,16,16
05266,2021,2,22,22
05266,2021,3,19,19
05266,2021,4,14,14
05266,2021,5,21,21
05266,2021,6,20,20
05266,2021,7,15,15
05266,2021,8,30,30
05266,2021,9,29,29
05266,2021,10,23,23
05266,2021,11,25,25
05266,2021,12,17,17
05266,2022,1,11,11
05266,2022,2,21,21
05266,2022,3,24,24
05266,2022,4,26,26
05266,2022,5,28,28
05266,2022,6,11,11
05266,2022,7,23,23
05266,2022,8,22,22
05266,2022,9,22,22
05266,2022,10,23,23
05266,2022,11,21,21
05266,2022,12,17,17
05266,2023,1,20,20
05266,2023,2,24,24
05266,2023,3,23,23
05266,2023,4,24,24
05266,2023,5,21,21
05266,2023,6,14,14
05266,2023,7,13,13
05266,2023,8,27,27
05266,2023,9,22,22
05266,2023,10,22,22
05266,2023,11,17,17
05266,2023,12,11,11
05266,2024,1,13,13
05266,2024,2,11,11
05266,2024,3,13,13
05266,2024,4,15,15
05266,2024,5,21,21
05266,2024,6,15,15
05266,2024,7,17,17
05266,2024,8,21,21
05266,2024,9,24,24
05266,2024,10,18,18
05266,2024,11,31,31
05266,2024,12,11,11
05282,2021,1,3,3
05282,2021,2,1,1
05282,2021,3,1,1
05282,2021,4,1,1
05282,2021,6,2,2
05282,2021,7,1,1
05282,2021,8,2,2
05282,2021,9,2,2
05282,2021,10,1,1
05282,2021,11,1,1
05282,2021,12,1,1
05282,2022,2,1,1
05282,2022,3,2,2
05282,2022,4,2,2
05282,2022,5,1,1
05282,2022,6,3,3
05282,2022,7,1,1
05282,2022,8,1,1
05282,2022,9,2,2
05282,2022,10,3,3
05282,2022,11,3,3
05282,2022,12,1,1
05282,2023,1,1,1
05282,2023,3,2,2
05282,2023,5,3,3
05282,2023,6,1,1
05282,2023,7,3,3
05282,2023,8,3,3
05282,2023,9,1,1
05282,2023,10,1,1
05282,2023,11,2,2
05282,2023,12,4,4
05282,2024,1,4,4
05282,2024,2,2,2
05282,2024,3,3,3
05282,2024,4,2,2
05282,2024,5,1,1
05282,2024,6,1,1
05282,2024,7,1,1
05282,2024,8,4,4
05282,2024,9,1,1
05284,2021,1,1,1
05284,2021,2,1,1
05284,2021,3,1,1
05284,2021,5,1,1
05284,2021,6,4,4
05284,2021,7,2,2
05284,2021,8,1,1
05284,2021,9,1,1
05284,2021,11,2,2
05284,2022,3,2,2
05284,2022,4,3,3
05284,2022,5,1,1
05284,2022,6,2,2
05284,2022,7,6,6
05284,2022,8,2,2
05284,2022,11,2,2
05284,2022,12,2,2
05284,2023,1,1,1
05284,2023,2,1,1
05284,2023,3,1,1
05284,2023,4,1,1
05284,2023,5,3,3
05284,2023,6,1,1
05284,2023,7,2,2
05284,2023,9,1,1
05284,2023,10,2,2
05284,2024,9,1,1
05306,2021,2,1,1
05306,2021,5,1,1
05306,2021,7,2,2
05306,2021,8,1,1
05306,2021,9,1,1
05306,2022,2,1,1
05306,2022,3,1,1
05306,2022,6,1,1
05306,2022,11,1,1
05306,2023,4,2,2
05306,2023,8,1,1
05308,2021,1,2,2
05308,2021,2,5,5
05308,2021,3,1,1
05308,2021,4,3,3
05308,2021,5,2,2
05308,2021,7,4,4
05308,2021,8,4,4
05308,2021,9,3,3
05308,2021,10,1,1
05308,2021,12,4,4
05308,2022,2,1,1
05308,2022,3,4,4
05308,2022,4,1,1
05308,2022,5,3,3
05308,2022,6,5,5
05308,2022,7,1,1
05308,2022,8,2,2
05308,2022,9,2,2
05308,2022,10,1,1
05308,2022,11,2,2
05308,2022,12,5,5
05308,2023,1,3,3
05308,2023,3,3,3
05308,2023,4,1,1
05308,2023,7,6,6
05308,2023,8,7,7
05308,2023,9,4,4
05308,2023,10,1,1
05308,2023,11,2,2
05308,2023,12,4,4
05308,2024,1,2,2
05308,2024,2,5,5
05308,2024,3,4,4
05308,2024,4,4,4
05308,2024,5,3,3
05308,2024,6,2,2
05308,2024,7,3,3
05308,2024,8,5,5
05308,2024,9,6,6
05308,2024,10,5,5
05308,2024,11,3,3
05308,2024,12,1,1
05310,2021,3,1,1
05310,2021,5,2,2
05310,2021,10,1,1
05310,2021,11,1,1
05310,2022,1,1,1
05310,2022,2,1,1
05310,2022,3,1,1
05310,2022,4,3,3
05310,2022,5,1,1
05310,2022,7,2,2
05310,2022,10,3,3
05310,2022,11,2,2
05310,2023,1,1,1
05310,2023,2,1,1
05310,2023,5,1,1
05310,2023,8,2,2
05310,2024,6,4,4
05310,2024,8,1,1
05310,2024,11,2,2
05310,2024,12,2,2
05313,2021,1,1,1
05313,2021,2,1,1
05313,2021,7,1,1
05313,2021,9,1,1
05313,2022,2,1,1
05313,2022,4,3,3
05313,2022,6,1,1
05313,2022,8,1,1
05313,2022,10,2,2
05313,2023,1,2,2
05313,2023,3,1,1
05313,2023,6,1,1
05313,2023,8,1,1
05313,2023,9,3,3
05313,2023,10,2,2
05313,2024,2,2,2
05313,2024,8,1,1
05313,2024,11,2,2
05315,2021,5,1,1
05315,2022,5,1,1
05318,2021,1,3,3
05318,2021,2,7,7
05318,2021,3,3,3
05318,2021,4,1,1
05318,2021,5,6,6
05318,2021,6,2,2
05318,2021,7,2,2
05318,2021,8,2,2
05318,2021,9,6,6
05318,2021,10,6,6
05318,2021,11,4,4
05318,2021,12,6,6
05318,2022,1,6,6
05318,2022,2,2,2
05318,2022,3,7,7
05318,2022,4,8,8
05318,2022,5,5,5
05318,2022,6,2,2
05318,2022,7,5,5
05318,2022,8,4,4
05318,2022,9,3,3
05318,2022,10,5,5
05318,2022,11,5,5
05318,2022,12,5,5
05318,2023,1,6,6
05318,2023,2,2,2
05318,2023,3,5,5
05318,2023,4,5,5
05318,2023,5,10,10
05318,2023,6,2,2
05318,2023,7,3,3
05318,2023,8,3,3
05318,2023,9,7,7
05318,2023,10,5,5
05318,2023,11,2,2
05318,2023,12,6,6
05318,2024,1,9,9
05318,2024,2,4,4
05318,2024,3,4,4
05318,2024,4,6,6
05318,2024,5,3,3
05318,2024,6,4,4
05318,2024,7,1,1
05318,2024,8,9,9
05318,2024,9,8,8
05318,2024,10,8,8
05318,2024,11,2,2
05318,2024,12,1,1
05321,2021,5,2,2
05321,2021,7,2,2
05321,2021,10,3,3
05321,2021,11,1,1
05321,2022,1,2,2
05321,2022,2,1,1
05321,2022,3,3,3
05321,2022,5,1,1
05321,2022,7,1,1
05321,2022,8,1,1
05321,2022,11,2,2
05321,2022,12,1,1
05321,2023,1,3,3
05321,2023,2,2,2
05321,2023,3,3,3
05321,2023,4,2,2
05321,2023,5,3,3
05321,2023,6,4,4
05321,2023,7,2,2
05321,2023,8,1,1
05321,2023,9,3,3
05321,2023,10,1,1
05321,2023,12,1,1
05321,2024,3,2,2
05321,2024,4,1,1
05321,2024,5,1,1
05321,2024,6,3,3
05321,2024,7,2,2
05321,2024,8,1,1
05321,2024,9,4,4
05321,2024,10,1,1
05321,2024,11,1,1
05321,2024,12,1,1
05347,2022,5,1,1
05347,2022,8,1,1
05347,2023,3,1,1
05347,2023,4,1,1
05347,2023,5,1,1
05347,2023,8,1,1
05347,2023,10,1,1
05347,2023,12,1,1
05347,2024,5,1,1
05347,2024,10,2,2
05353,2021,4,1,1
05353,2021,7,1,1
05353,2021,10,1,1
05353,2022,11,1,1
05353,2022,12,2,2
05353,2023,1,1,1
05353,2023,2,2,2
05353,2023,3,1,1
05353,2023,4,2,2
05353,2023,6,2,2
05353,2023,7,1,1
05353,2023,8,1,1
05353,2023,9,2,2
05353,2023,12,1,1
05353,2024,1,1,1
05353,2024,2,1,1
05353,2024,3,1,1
05353,2024,6,1,1
05360,2021,1,11,11
05360,2021,2,7,7
05360,2021,3,15,15
05360,2021,4,7,7
05360,2021,5,9,9
05360,2021,6,11,11
05360,2021,7,11,11
05360,2021,8,13,13
05360,2021,9,11,11
05360,2021,10,13,13
05360,2021,11,7,7
05360,2021,12,2,2
05360,2022,1,12,12
05360,2022,2,16,16
05360,2022,3,18,18
05360,2022,4,12,12
05360,2022,5,18,18
05360,2022,6,13,13
05360,2022,7,18,18
05360,2022,8,10,10
05360,2022,9,24,24
05360,2022,10,27,27
05360,2022,11,20,20
05360,2022,12,9,9
05360,2023,1,14,14
05360,2023,2,13,13
05360,2023,3,16,16
05360,2023,4,19,19
05360,2023,5,21,21
05360,2023,6,22,22
05360,2023,7,12,12
05360,2023,8,15,15
05360,2023,9,18,18
05360,2023,10,20,20
05360,2023,11,9,9
05360,2023,12,15,15
05360,2024,1,10,10
05360,2024,2,13,13
05360,2024,3,19,19
05360,2024,4,18,18
05360,2024,5,16,16
05360,2024,6,12,12
05360,2024,7,14,14
05360,2024,8,17,17
05360,2024,9,18,18
05360,2024,10,15,15
05360,2024,11,12,12
05360,2024,12,11,11
05361,2021,1,1,1
05361,2021,2,2,2
05361,2021,3,1,1
05361,2021,4,2,2
05361,2021,5,2,2
05361,2021,6,2,2
05361,2021,7,2,2
05361,2021,8,1,1
05361,2021,10,1,1
05361,2021,12,1,1
05361,2022,1,2,2
05361,2022,2,1,1
05361,2022,4,2,2
05361,2022,5,3,3
05361,2022,6,2,2
05361,2022,8,2,2
05361,2022,10,3,3
05361,2022,11,1,1
05361,2023,4,1,1
05361,2023,5,1,1
05361,2023,6,1,1
05361,2023,7,3,3
05361,2023,8,2,2
05361,2023,11,1,1
05361,2023,12,1,1
05361,2024,2,1,1
05361,2024,3,2,2
05361,2024,4,1,1
05361,2024,5,1,1
05361,2024,7,1,1
05361,2024,8,1,1
05361,2024,9,1,1
05364,2021,6,1,1
05364,2021,9,1,1
05364,2021,10,1,1
05364,2021,11,3,3
05364,2021,12,1,1
05364,2022,5,1,1
05364,2022,6,1,1
05364,2022,10,1,1
05364,2023,4,1,1
05364,2023,6,1,1
05364,2023,8,1,1
05364,2024,3,1,1
05364,2024,4,1,1
05364,2024,5,3,3
05364,2024,8,2,2
05364,2024,9,1,1
05364,2024,11,1,1
05364,2024,12,1,1
05368,2021,8,1,1
05368,2021,10,1,1
05368,2022,1,1,1
05368,2022,7,1,1
05368,2023,4,1,1
05368,2023,7,1,1
05368,2023,8,1,1
05368,2023,9,1,1
05368,2023,12,1,1
05368,2024,2,1,1
05368,2024,9,1,1
05376,2021,1,6,6
05376,2021,2,3,3
05376,2021,3,6,6
05376,2021,4,3,3
05376,2021,5,9,9
05376,2021,6,7,7
05376,2021,7,7,7
05376,2021,8,5,5
05376,2021,9,9,9
05376,2021,10,5,5
05376,2021,11,4,4
05376,2021,12,8,8
05376,2022,1,7,7
05376,2022,2,5,5
05376,2022,3,5,5
05376,2022,4,4,4
05376,2022,5,4,4
05376,2022,6,8,8
05376,2022,7,7,7
05376,2022,8,6,6
05376,2022,9,12,12
05376,2022,10,12,12
05376,2022,11,9,9
05376,2022,12,11,11
05376,2023,1,7,7
05376,2023,2,6,6
05376,2023,3,7,7
05376,2023,4,10,10
05376,2023,5,9,9
05376,2023,6,2,2
05376,2023,7,4,4
05376,2023,8,13,13
05376,2023,9,6,6
05376,2023,10,7,7
05376,2023,11,6,6
05376,2023,12,8,8
05376,2024,1,7,7
05376,2024,2,9,9
05376,2024,3,9,9
05376,2024,4,7,7
05376,2024,5,14,14
05376,2024,6,8,8
05376,2024,7,9,9
05376,2024,8,5,5
05376,2024,9,7,7
05376,2024,10,6,6
05376,2024,11,6,6
05376,2024,12,5,5
05380,2021,2,2,2
05380,2021,3,4,4
05380,2021,4,3,3
05380,2021,7,5,5
05380,2021,10,2,2
05380,2021,12,2,2
05380,2022,1,3,3
05380,2022,2,2,2
05380,2022,3,3,3
05380,2022,4,4,4
05380,2022,6,1,1
05380,2022,7,2,2
05380,2022,9,2,2
05380,2022,10,2,2
05380,2022,11,2,2
05380,2022,12,2,2
05380,2023,2,7,7
05380,2023,3,3,3
05380,2023,4,4,4
05380,2023,5,1,1
05380,2023,6,3,3
05380,2023,7,7,7
05380,2023,8,8,8
05380,2023,9,1,1
05380,2023,10,4,4
05380,2023,11,6,6
05380,2023,12,1,1
05380,2024,1,4,4
05380,2024,2,9,9
05380,2024,3,13,13
05380,2024,4,1,1
05380,2024,5,11,11
05380,2024,6,6,6
05380,2024,7,8,8
05380,2024,8,2,2
05380,2024,9,5,5
05380,2024,10,5,5
05380,2024,11,6,6
05380,2024,12,4,4
05390,2021,2,2,2
05390,2021,3,1,1
05390,2021,4,1,1
05390,2021,10,1,1
05390,2022,1,1,1
05390,2022,5,3,3
05390,2022,12,1,1
05390,2023,4,2,2
05390,2023,8,1,1
05390,2023,9,1,1
05390,2023,10,3,3
05390,2023,11,2,2
05390,2023,12,1,1
05390,2024,2,1,1
05390,2024,4,2,2
05390,2024,5,2,2
05390,2024,6,1,1
05390,2024,7,2,2
05390,2024,9,2,2
05400,2021,1,1,1
05400,2021,2,1,1
05400,2021,3,3,3
05400,2021,4,1,1
05400,2021,5,2,2
05400,2021,7,5,5
05400,2021,8,4,4
05400,2021,9,2,2
05400,2021,10,1,1
05400,2021,11,4,4
05400,2021,12,5,5
05400,2022,1,1,1
05400,2022,2,2,2
05400,2022,3,2,2
05400,2022,5,3,3
05400,2022,6,4,4
05400,2022,7,5,5
05400,2022,8,7,7
05400,2022,9,8,8
05400,2022,10,2,2
05400,2022,11,2,2
05400,2022,12,6,6
05400,2023,1,3,3
05400,2023,2,1,1
05400,2023,3,3,3
05400,2023,4,8,8
05400,2023,5,5,5
05400,2023,6,5,5
05400,2023,7,4,4
05400,2023,8,9,9
05400,2023,9,6,6
05400,2023,10,1,1
05400,2023,11,4,4
05400,2023,12,2,2
05400,2024,1,2,2
05400,2024,3,2,2
05400,2024,4,1,1
05400,2024,5,1,1
05400,2024,6,3,3
05400,2024,7,1,1
05400,2024,8,6,6
05400,2024,9,4,4
05400,2024,10,6,6
05400,2024,11,7,7
05400,2024,12,1,1
05411,2021,1,1,1
05411,2021,2,2,2
05411,2021,3,1,1
05411,2021,5,1,1
05411,2021,10,1,1
05411,2021,11,2,2
05411,2021,12,2,2
05411,2022,3,2,2
05411,2022,6,1,1
05411,2022,7,1,1
05411,2022,8,1,1
05411,2022,12,3,3
05411,2023,1,1,1
05411,2023,4,1,1
05411,2023,5,1,1
05411,2023,10,1,1
05411,2024,9,2,2
05425,2022,3,1,1
05425,2022,5,2,2
05425,2022,7,1,1
05425,2022,11,1,1
05425,2022,12,2,2
05425,2023,2,1,1
05425,2023,4,3,3
05425,2023,6,4,4
05425,2023,7,1,1
05425,2023,10,1,1
05425,2023,12,1,1
05425,2024,8,1,1
05425,2024,9,1,1
05425,2024,10,1,1
05425,2024,11,1,1
05425,2024,12,1,1
05440,2021,1,2,2
05440,2021,2,5,5
05440,2021,3,1,1
05440,2021,4,2,2
05440,2021,5,1,1
05440,2021,6,3,3
05440,2021,7,2,2
05440,2021,9,1,1
05440,2021,10,2,2
05440,2021,11,3,3
05440,2021,12,3,3
05440,2022,1,2,2
05440,2022,2,1,1
05440,2022,3,6,6
05440,2022,4,1,1
05440,2022,5,1,1
05440,2022,6,2,2
05440,2022,7,6,6
05440,2022,8,7,7
05440,2022,9,6,6
05440,2022,10,5,5
05440,2022,11,6,6
05440,2022,12,3,3
05440,2023,1,2,2
05440,2023,2,3,3
05440,2023,3,3,3
05440,2023,4,6,6
05440,2023,5,9,9
05440,2023,6,3,3
05440,2023,7,7,7
05440,2023,8,8,8
05440,2023,9,5,5
05440,2023,10,6,6
05440,2023,11,4,4
05440,2023,12,10,10
05440,2024,1,6,6
05440,2024,2,7,7
05440,2024,3,5,5
05440,2024,4,11,11
05440,2024,5,6,6
05440,2024,6,3,3
05440,2024,7,9,9
05440,2024,8,7,7
05440,2024,9,5,5
05440,2024,10,8,8
05440,2024,11,8,8
05440,2024,12,7,7
05467,2021,8,1,1
05467,2021,9,1,1
05467,2021,11,1,1
05467,2022,2,2,2
05467,2024,5,1,1
05475,2021,4,1,1
05475,2024,4,1,1
05475,2024,9,1,1
05475,2024,10,1,1
05475,2024,11,1,1
05480,2022,3,1,1
05480,2022,4,1,1
05480,2022,7,1,1
05480,2022,9,1,1
05480,2022,10,2,2
05480,2022,12,1,1
05480,2023,2,1,1
05480,2023,11,2,2
05480,2023,12,1,1
05480,2024,1,1,1
05480,2024,6,2,2
05480,2024,8,1,1
05480,2024,12,1,1
05483,2021,2,3,3
05483,2021,3,1,1
05483,2021,4,1,1
05483,2021,5,1,1
05483,2021,10,1,1
05483,2022,2,1,1
05483,2022,4,2,2
05483,2022,6,1,1
05483,2022,7,1,1
05483,2022,8,1,1
05483,2022,9,1,1
05483,2022,11,1,1
05483,2023,5,1,1
05483,2023,7,1,1
05483,2023,9,2,2
05483,2023,12,1,1
05483,2024,2,1,1
05483,2024,3,1,1
05483,2024,4,1,1
05483,2024,6,2,2
05483,2024,9,2,2
05483,2024,10,1,1
05483,2024,11,1,1
05490,2021,1,1,1
05490,2021,2,4,4
05490,2021,3,1,1
05490,2021,4,1,1
05490,2021,5,5,5
05490,2021,6,3,3
05490,2021,7,3,3
05490,2021,10,2,2
05490,2021,11,2,2
05490,2021,12,2,2
05490,2022,1,4,4
05490,2022,2,2,2
05490,2022,3,3,3
05490,2022,4,3,3
05490,2022,5,1,1
05490,2022,6,3,3
05490,2022,7,2,2
05490,2022,8,2,2
05490,2022,9,2,2
05490,2022,10,1,1
05490,2022,11,1,1
05490,2022,12,2,2
05490,2023,1,3,3
05490,2023,2,2,2
05490,2023,3,3,3
05490,2023,4,3,3
05490,2023,5,5,5
05490,2023,6,8,8
05490,2023,7,2,2
05490,2023,8,3,3
05490,2023,9,4,4
05490,2023,10,3,3
05490,2023,11,3,3
05490,2023,12,1,1
05490,2024,1,2,2
05490,2024,2,1,1
05490,2024,3,3,3
05490,2024,4,4,4
05490,2024,5,2,2
05490,2024,6,3,3
05490,2024,7,2,2
05490,2024,8,4,4
05490,2024,9,1,1
05490,2024,10,2,2
05490,2024,11,2,2
05490,2024,12,2,2
05495,2021,2,1,1
05495,2021,5,1,1
05495,2021,7,1,1
05495,2021,8,1,1
05495,2021,9,2,2
05495,2021,10,1,1
05495,2022,2,1,1
05495,2022,4,2,2
05495,2022,5,3,3
05495,2022,7,1,1
05495,2022,8,1,1
05495,2022,10,2,2
05495,2022,12,3,3
05495,2023,1,1,1
05495,2023,2,3,3
05495,2023,3,4,4
05495,2023,4,1,1
05495,2023,7,2,2
05495,2023,8,1,1
05495,2023,9,2,2
05495,2023,10,1,1
05495,2023,11,1,1
05495,2023,12,1,1
05495,2024,1,2,2
05495,2024,2,1,1
05495,2024,4,3,3
05495,2024,7,1,1
05495,2024,9,2,2
05495,2024,11,2,2
05495,2024,12,2,2
05501,2021,3,1,1
05501,2021,5,1,1
05501,2022,5,1,1
05501,2022,10,1,1
05501,2022,12,1,1
05501,2023,2,1,1
05501,2023,3,1,1
05501,2024,10,1,1
05541,2021,1,2,2
05541,2021,2,1,1
05541,2021,5,2,2
05541,2021,6,2,2
05541,2021,7,1,1
05541,2021,8,2,2
05541,2021,9,1,1
05541,2021,10,4,4
05541,2021,11,1,1
05541,2022,2,5,5
05541,2022,3,2,2
05541,2022,4,6,6
05541,2022,5,2,2
05541,2022,6,1,1
05541,2022,7,1,1
05541,2022,8,4,4
05541,2022,10,1,1
05541,2022,11,1,1
05541,2022,12,3,3
05541,2023,1,1,1
05541,2023,4,1,1
05541,2023,5,4,4
05541,2023,6,3,3
05541,2023,7,3,3
05541,2023,8,2,2
05541,2023,9,5,5
05541,2023,10,5,5
05541,2023,11,2,2
05541,2023,12,2,2
05541,2024,1,9,9
05541,2024,3,4,4
05541,2024,4,3,3
05541,2024,5,3,3
05541,2024,6,6,6
05541,2024,7,1,1
05541,2024,8,2,2
05541,2024,9,1,1
05541,2024,10,2,2
05541,2024,11,2,2
05541,2024,12,1,1
05543,2021,8,1,1
05543,2021,10,1,1
05543,2021,11,1,1
05543,2021,12,1,1
05543,2022,3,1,1
05543,2022,4,1,1
05543,2022,5,3,3
05543,2022,6,1,1
05543,2022,10,1,1
05543,2022,11,1,1
05543,2023,2,1,1
05543,2023,4,1,1
05543,2023,6,1,1
05543,2023,11,2,2
05543,2024,1,1,1
05543,2024,2,1,1
05543,2024,3,1,1
05543,2024,4,4,4
05543,2024,5,1,1
05543,2024,6,3,3
05543,2024,10,2,2
05576,2021,5,1,1
05576,2022,2,2,2
05576,2022,4,1,1
05576,2022,7,3,3
05576,2022,9,1,1
05576,2023,2,1,1
05576,2023,4,1,1
05576,2023,5,3,3
05576,2023,6,2,2
05576,2023,7,3,3
05576,2023,10,2,2
05576,2023,11,2,2
05576,2023,12,1,1
05576,2024,1,1,1
05576,2024,2,4,4
05576,2024,8,1,1
05576,2024,10,1,1
05576,2024,12,2,2
05579,2021,1,1,1
05579,2021,9,1,1
05579,2021,10,2,2
05579,2021,11,3,3
05579,2022,1,3,3
05579,2022,2,2,2
05579,2022,3,3,3
05579,2022,4,1,1
05579,2022,5,1,1
05579,2022,6,1,1
05579,2022,7,1,1
05579,2022,8,3,3
05579,2022,9,2,2
05579,2022,11,1,1
05579,2022,12,3,3
05579,2023,1,1,1
05579,2023,2,1,1
05579,2023,4,2,2
05579,2023,5,3,3
05579,2023,6,1,1
05579,2023,7,1,1
05579,2023,8,1,1
05579,2023,9,2,2
05579,2023,10,1,1
05579,2024,4,2,2
05579,2024,6,1,1
05579,2024,12,3,3
05585,2021,11,1,1
05585,2022,1,1,1
05585,2022,6,1,1
05585,2022,9,1,1
05585,2022,10,1,1
05585,2022,12,1,1
05585,2023,5,2,2
05585,2023,7,1,1
05585,2023,10,2,2
05585,2023,12,1,1
05585,2024,4,1,1
05585,2024,7,1,1
05585,2024,10,1,1
05591,2021,1,1,1
05591,2021,2,1,1
05591,2021,5,2,2
05591,2021,6,1,1
05591,2021,10,1,1
05591,2021,11,2,2
05591,2021,12,1,1
05591,2022,1,1,1
05591,2022,3,1,1
05591,2022,7,1,1
05591,2022,9,1,1
05591,2022,10,1,1
05591,2023,1,3,3
05591,2023,2,2,2
05591,2023,3,3,3
05591,2023,5,1,1
05591,2023,6,1,1
05591,2023,9,1,1
05591,2023,10,1,1
05591,2023,11,1,1
05591,2024,1,2,2
05591,2024,2,1,1
05591,2024,3,3,3
05591,2024,6,3,3
05591,2024,7,1,1
05591,2024,9,3,3
05591,2024,10,1,1
05591,2024,12,1,1
05604,2021,1,2,2
05604,2021,8,1,1
05604,2021,9,2,2
05604,2021,10,1,1
05604,2021,11,1,1
05604,2021,12,2,2
05604,2022,2,2,2
05604,2022,5,1,1
05604,2022,9,2,2
05604,2022,10,2,2
05604,2022,11,2,2
05604,2022,12,2,2
05604,2023,1,1,1
05604,2023,4,1,1
05604,2023,5,2,2
05604,2023,7,3,3
05604,2023,8,1,1
05604,2023,10,3,3
05604,2024,2,1,1
05604,2024,3,1,1
05604,2024,9,2,2
05604,2024,10,1,1
05604,2024,11,1,1
05604,2024,12,3,3
05607,2021,1,1,1
05607,2021,2,1,1
05607,2021,3,1,1
05607,2021,4,2,2
05607,2021,5,1,1
05607,2021,7,2,2
05607,2021,9,7,7
05607,2021,11,1,1
05607,2022,2,2,2
05607,2022,3,1,1
05607,2022,4,1,1
05607,2022,5,1,1
05607,2022,7,1,1
05607,2022,8,2,2
05607,2022,9,2,2
05607,2022,10,2,2
05607,2022,11,4,4
05607,2022,12,1,1
05607,2023,1,2,2
05607,2023,2,2,2
05607,2023,3,1,1
05607,2023,4,1,1
05607,2023,6,1,1
05607,2023,7,3,3
05607,2023,9,1,1
05607,2023,10,1,1
05607,2023,11,1,1
05607,2023,12,1,1
05607,2024,1,1,1
05607,2024,3,2,2
05607,2024,4,1,1
05607,2024,5,2,2
05607,2024,6,1,1
05607,2024,7,2,2
05607,2024,8,2,2
05607,2024,9,3,3
05607,2024,12,2,2
05615,2021,1,13,13
05615,2021,2,13,13
05615,2021,3,11,11
05615,2021,4,9,9
05615,2021,5,9,9
05615,2021,6,5,5
05615,2021,7,10,10
05615,2021,8,10,10
05615,2021,9,18,18
05615,2021,10,11,11
05615,2021,11,14,14
05615,2021,12,12,12
05615,2022,1,15,15
05615,2022,2,13,13
05615,2022,3,26,26
05615,2022,4,16,16
05615,2022,5,20,20
05615,2022,6,9,9
05615,2022,7,20,20
05615,2022,8,13,13
05615,2022,9,24,24
05615,2022,10,19,19
05615,2022,11,25,25
05615,2022,12,17,17
05615,2023,1,24,24
05615,2023,2,15,15
05615,2023,3,12,12
05615,2023,4,32,32
05615,2023,5,23,23
05615,2023,6,19,19
05615,2023,7,15,15
05615,2023,8,24,24
05615,2023,9,15,15
05615,2023,10,22,22
05615,2023,11,28,28
05615,2023,12,19,19
05615,2024,1,12,12
05615,2024,2,17,17
05615,2024,3,20,20
05615,2024,4,18,18
05615,2024,5,13,13
05615,2024,6,22,22
05615,2024,7,28,28
05615,2024,8,24,24
05615,2024,9,29,29
05615,2024,10,19,19
05615,2024,11,11,11
05615,2024,12,9,9
05628,2021,2,1,1
05628,2021,4,1,1
05628,2022,4,1,1
05628,2023,1,1,1
05628,2023,6,1,1
05628,2023,8,1,1
05628,2023,10,1,1
05628,2023,12,1,1
05628,2024,2,1,1
05631,2021,2,6,6
05631,2021,3,2,2
05631,2021,5,2,2
05631,2021,6,6,6
05631,2021,7,2,2
05631,2021,8,4,4
05631,2021,9,4,4
05631,2021,11,3,3
05631,2021,12,2,2
05631,2022,1,2,2
05631,2022,2,2,2
05631,2022,3,2,2
05631,2022,4,7,7
05631,2022,5,2,2
05631,2022,6,3,3
05631,2022,7,3,3
05631,2022,8,5,5
05631,2022,9,2,2
05631,2022,10,13,13
05631,2022,11,6,6
05631,2022,12,9,9
05631,2023,1,4,4
05631,2023,2,11,11
05631,2023,3,12,12
05631,2023,4,6,6
05631,2023,5,7,7
05631,2023,6,5,5
05631,2023,7,5,5
05631,2023,8,9,9
05631,2023,9,2,2
05631,2023,10,4,4
05631,2023,11,12,12
05631,2023,12,9,9
05631,2024,1,8,8
05631,2024,2,5,5
05631,2024,3,5,5
05631,2024,4,7,7
05631,2024,5,8,8
05631,2024,6,14,14
05631,2024,7,6,6
05631,2024,8,5,5
05631,2024,9,7,7
05631,2024,10,11,11
05631,2024,11,6,6
05631,2024,12,7,7
05642,2021,1,1,1
05642,2021,2,1,1
05642,2021,4,1,1
05642,2021,7,2,2
05642,2021,8,1,1
05642,2021,9,2,2
05642,2021,10,1,1
05642,2021,11,1,1
05642,2022,2,1,1
05642,2022,3,2,2
05642,2022,4,1,1
05642,2022,7,2,2
05642,2022,8,1,1
05642,2022,11,1,1
05642,2023,1,1,1
05642,2023,3,1,1
05642,2023,4,1,1
05642,2023,11,1,1
05642,2023,12,1,1
05642,2024,1,1,1
05642,2024,2,1,1
05642,2024,3,1,1
05642,2024,4,4,4
05642,2024,5,3,3
05642,2024,6,2,2
05642,2024,8,1,1
05642,2024,11,2,2
05642,2024,12,1,1
05647,2021,7,1,1
05647,2021,9,1,1
05647,2022,2,1,1
05647,2022,3,1,1
05647,2023,10,2,2
05647,2024,1,1,1
05647,2024,4,2,2
05647,2024,5,1,1
05647,2024,6,1,1
05647,2024,9,1,1
05649,2021,3,1,1
05649,2021,8,1,1
05649,2022,8,2,2
05649,2022,11,1,1
05649,2023,4,1,1
05649,2023,5,2,2
05649,2023,6,1,1
05649,2023,7,2,2
