year,month,origen,ciudad_origen,destino,ciudad_destino,pasajeros,carga_correo_kg,rutas_rows
2024,2,CTG,CARTAGENA DE INDIAS,PDX,OREGON,96.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PEI,PEREIRA,6013.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PEK,BEIJING,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PHL,PHILADELPHIA,410.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,PHX,ARIZONA,156.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,PIT,PITTSBURGH,68.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,PLS,ISLAS TURCAS Y CAICOS,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PMI,MADRID,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PNS,PENSACOLA,15.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,POA,PORTO ALEGRE,79.0,838.0,1
2024,2,CTG,CARTAGENA DE INDIAS,POS,PUERTO ESPANA,15.0,189.0,2
2024,2,CTG,CARTAGENA DE INDIAS,PRG,PRAGA,38.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PSO,PASTO,1248.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PTY,PANAMA,3849.0,37152.0,2
2024,2,CTG,CARTAGENA DE INDIAS,PUJ,PUNTA CANA,224.0,1326.0,2
2024,2,CTG,CARTAGENA DE INDIAS,PVD,PROVIDENCE,6.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PVG,SHANGHAI,14.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,PWM,PORTLAND,2.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,RCH,RIOHACHA,33.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,RDU,RALEIGH,137.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,RIC,RICHMOND,65.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,RIX,RIGA,2.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,ROC,ROCHETER,12.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,ROS,ROSARIO,36.0,368.0,1
2024,2,CTG,CARTAGENA DE INDIAS,RSW,FLORIDA,6.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SAL,SAN SALVADOR,449.0,995.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SAN,SAN DIEGO,130.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SAP,SAN PEDRO SULA,451.0,1646.0,2
2024,2,CTG,CARTAGENA DE INDIAS,SAT,SAN ANTONIO,54.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SAV,GEORGIA,26.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,SAW,ESTAMBUL,9.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SBN,INDIANA,7.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SCL,SANTIAGO,4490.0,4848.0,2
2024,2,CTG,CARTAGENA DE INDIAS,SDF,KENTUCKY,32.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SDQ,SANTO DOMINGO,2237.0,2293.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SEA,SEATTLE,215.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SFO,SAN FRANCISCO,629.0,3436.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SGL,SAN GIL,4.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SHV,SHERPORT,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SIN,SINGAPUR,8.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SJO,SAN JOSE,4439.0,10130.0,3
2024,2,CTG,CARTAGENA DE INDIAS,SJU,SAN JUAN,348.0,1835.0,5
2024,2,CTG,CARTAGENA DE INDIAS,SMF,SACRAMENTO,49.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,SMR,SANTA MARTA,20.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SNA,SANTA ANA,7.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,SOU,SOUTHAMTON,8.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SRQ,FLORIDA,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,STL,SAINT LOUIS,52.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,STR,STUTTGART,33.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SVG,STOVANGER,3.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SXM,SAN MARTIN,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,SYR,SYRACUSE,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,TLH,FLORIDA,24.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,TLS,TOULOUSE,80.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,TLU,SANTIAGO DE TOLÚ,6.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,TLV,TEL AVIV,3.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,TPA,TAMPA,250.0,681.0,4
2024,2,CTG,CARTAGENA DE INDIAS,TRD,STJORDAL,4.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,TUL,OKLAHOMA,8.0,0.0,2
2024,2,CTG,CARTAGENA DE INDIAS,TUS,ARIZONA,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,TYS,KNOXVILLE,15.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,UIO,QUITO,1672.0,2598.0,2
2024,2,CTG,CARTAGENA DE INDIAS,UVF,VIEUX FORT QUARTER,1.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,VCE,VENECIA,32.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,VIE,VIENNA,87.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,VLC,VALENCIA,15.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,VLN,VALENCIA,33.0,429.0,1
2024,2,CTG,CARTAGENA DE INDIAS,VUP,VALLEDUPAR,78.0,0.0,3
2024,2,CTG,CARTAGENA DE INDIAS,VVI,VIRU VIRU,117.0,1494.0,1
2024,2,CTG,CARTAGENA DE INDIAS,WAW,WARSAW,125.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,XNA,ARKANSAS,4.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,YUL,MONTREAL,2337.0,727.0,4
2024,2,CTG,CARTAGENA DE INDIAS,YYZ,TORONTO,1337.0,265.0,5
2024,2,CTG,CARTAGENA DE INDIAS,ZAG,ZAGREB,13.0,0.0,1
2024,2,CTG,CARTAGENA DE INDIAS,ZRH,ZURICH,61.0,0.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,ADZ,SAN ANDRES - ISLA,650.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,ASU,ASUNCION,16.0,118.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,AUA,ARUBA,27.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,AUC,ARAUCA,253.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,AXM,ARMENIA,495.0,0.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,BAQ,BARRANQUILLA,948.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,BCN,BARCELONA,55.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,BGA,BUCARAMANGA,1688.0,0.0,4
2024,2,CUC,SAN JOSÉ DE CÚCUTA,BOG,"BOGOTÁ, D.C.",38894.0,193860.0,7
2024,2,CUC,SAN JOSÉ DE CÚCUTA,BOS,BOSTON,32.0,13.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,CCS,CARACAS,2.0,0.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,CLO,SANTIAGO DE CALI,2278.0,0.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,CNF,BELO HORIZONTE,6.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,COR,CORDOBA,5.0,16.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,CTG,CARTAGENA DE INDIAS,1096.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,CUN,CANCUN,104.0,233.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,CUR,CURACAO,38.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,CUZ,CUZCO,1.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,EJA,BARRANCABERMEJA,49.0,0.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,EOH,MEDELLÍN,478.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,EYP,YOPAL,19.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,EZE,EZEIZA,155.0,1821.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,FLL,FORT LAUDERDALE,10.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,GDL,GUADALAJARA,4.0,80.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,GIG,RIO DE JANEIRO,12.0,50.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,GRU,SAO PAULO,76.0,595.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,GUA,GUATEMALA,29.0,40.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,GYE,GUAYAQUIL,39.0,327.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,IAD,WASHINGTON,40.0,431.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,IBE,IBAGUÉ,14.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,IPI,ALDANA,5.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,JFK,NEW YORK,63.0,650.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,LAS,LAS VEGAS,11.0,88.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,LAX,LOS ANGELES,43.0,327.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,LET,LETICIA,58.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,LHR,LONDRES,12.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,LIM,LIMA,1573.0,783.0,3
2024,2,CUC,SAN JOSÉ DE CÚCUTA,LPB,LA PAZ,16.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MAD,MADRID,419.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MAO,MANAUS,1.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MCO,ORLANDO,238.0,2417.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MDE,RIONEGRO - ANTIOQUIA,5949.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MEX,MEXICO,262.0,864.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MIA,MIAMI,594.0,3785.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MTR,MONTERÍA,371.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MTY,MONTERREY,2.0,23.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,MVD,MONTEVIDEO,44.0,583.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,NVA,NEIVA,109.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,ORD,CHICAGO,27.0,358.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,PEI,PEREIRA,1014.0,0.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,POS,PUERTO ESPANA,3.0,82.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,PPN,POPAYÁN,1.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,PSO,PASTO,495.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,PTY,PANAMA,349.0,2218.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,PUJ,PUNTA CANA,108.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,RCH,RIOHACHA,74.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,ROS,ROSARIO,1.0,23.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SAL,SAN SALVADOR,4.0,10.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SAP,SAN PEDRO SULA,1.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SCL,SANTIAGO,307.0,2213.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SDQ,SANTO DOMINGO,61.0,203.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SFO,SAN FRANCISCO,18.0,272.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SJO,SAN JOSE,31.0,160.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SJU,SAN JUAN,22.0,84.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SMR,SANTA MARTA,701.0,0.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,SVI,SAN VICENTE DEL CAGUÁN,13.0,100.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,TPA,TAMPA,4.0,66.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,UIO,QUITO,30.0,94.0,2
2024,2,CUC,SAN JOSÉ DE CÚCUTA,VUP,VALLEDUPAR,83.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,VVC,VILLAVICENCIO,72.0,0.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,YUL,MONTREAL,1.0,12.0,1
2024,2,CUC,SAN JOSÉ DE CÚCUTA,YYZ,TORONTO,19.0,20.0,2
2024,2,CUE,CUENCA,BOG,"BOGOTÁ, D.C.",175.0,0.0,1
2024,2,CUE,CUENCA,MDE,RIONEGRO - ANTIOQUIA,10.0,0.0,1
2024,2,CUL,CULIACAN,BOG,"BOGOTÁ, D.C.",33.0,0.0,2
2024,2,CUL,CULIACAN,MDE,RIONEGRO - ANTIOQUIA,11.0,0.0,1
2024,2,CUN,CANCUN,ADZ,SAN ANDRES - ISLA,5.0,98.0,1
2024,2,CUN,CANCUN,AXM,ARMENIA,22.0,394.0,1
2024,2,CUN,CANCUN,BAQ,BARRANQUILLA,88.0,732.0,1
2024,2,CUN,CANCUN,BGA,BUCARAMANGA,48.0,241.0,1
2024,2,CUN,CANCUN,BOG,"BOGOTÁ, D.C.",17427.0,5455.0,9
2024,2,CUN,CANCUN,CLO,SANTIAGO DE CALI,529.0,3617.0,1
2024,2,CUN,CANCUN,CTG,CARTAGENA DE INDIAS,230.0,1764.0,1
2024,2,CUN,CANCUN,CUC,SAN JOSÉ DE CÚCUTA,41.0,522.0,1
2024,2,CUN,CANCUN,KIN,KINGSTON,2.0,80.0,1
2024,2,CUN,CANCUN,MDE,RIONEGRO - ANTIOQUIA,4828.0,2604.0,5
2024,2,CUN,CANCUN,PEI,PEREIRA,197.0,2034.0,1
2024,2,CUN,CANCUN,SMR,SANTA MARTA,18.0,274.0,1
2024,2,CUR,CURACAO,BAQ,BARRANQUILLA,168.0,505.0,2
2024,2,CUR,CURACAO,BGA,BUCARAMANGA,5.0,64.0,1
2024,2,CUR,CURACAO,BOG,"BOGOTÁ, D.C.",6427.0,89013.0,5
2024,2,CUR,CURACAO,CLO,SANTIAGO DE CALI,132.0,1812.0,1
2024,2,CUR,CURACAO,CTG,CARTAGENA DE INDIAS,20.0,442.0,1
2024,2,CUR,CURACAO,MDE,RIONEGRO - ANTIOQUIA,974.0,11308.0,3
2024,2,CUR,CURACAO,PEI,PEREIRA,40.0,368.0,1
2024,2,CUU,CHIHUAHUA,BOG,"BOGOTÁ, D.C.",128.0,0.0,2
2024,2,CUU,CHIHUAHUA,MDE,RIONEGRO - ANTIOQUIA,33.0,0.0,1
2024,2,CUZ,CUZCO,BOG,"BOGOTÁ, D.C.",1616.0,0.0,1
2024,2,CVG,CINCINATTI,BAQ,BARRANQUILLA,13.0,0.0,1
2024,2,CVG,CINCINATTI,BOG,"BOGOTÁ, D.C.",130.0,0.0,2
2024,2,CVG,CINCINATTI,CTG,CARTAGENA DE INDIAS,15.0,0.0,1
2024,2,CVG,CINCINATTI,MDE,RIONEGRO - ANTIOQUIA,31.0,0.0,1
2024,2,CVN,COVEÑAS,BOG,"BOGOTÁ, D.C.",19.0,10.0,1
2024,2,CWL,CARDIFF,BOG,"BOGOTÁ, D.C.",1.0,0.0,1
2024,2,CZM,COZUMEL,BOG,"BOGOTÁ, D.C.",13.0,0.0,3
2024,2,CZM,COZUMEL,CUN,CANCUN,0.0,50.0,1
2024,2,CZM,COZUMEL,MDE,RIONEGRO - ANTIOQUIA,8.0,0.0,2
2024,2,CZU,COROZAL,BOG,"BOGOTÁ, D.C.",728.0,0.0,1
2024,2,CZU,COROZAL,EOH,MEDELLÍN,281.0,0.0,1
2024,2,CZU,COROZAL,RCH,RIOHACHA,7.0,0.0,1
2024,2,DAB,SAMANA,BOG,"BOGOTÁ, D.C.",5.0,0.0,1
2024,2,DAB,SAMANA,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2024,2,DAL,DALLAS,AUS,TEXAS,5.0,150.0,1
2024,2,DAL,DALLAS,CTG,CARTAGENA DE INDIAS,18.0,0.0,1
2024,2,DAV,DAVID,AXM,ARMENIA,14.0,248.0,1
2024,2,DAV,DAVID,BAQ,BARRANQUILLA,37.0,307.0,1
2024,2,DAV,DAVID,BGA,BUCARAMANGA,10.0,102.0,1
2024,2,DAV,DAVID,BOG,"BOGOTÁ, D.C.",332.0,3084.0,1
2024,2,DAV,DAVID,CLO,SANTIAGO DE CALI,58.0,733.0,1
2024,2,DAV,DAVID,CTG,CARTAGENA DE INDIAS,39.0,489.0,1
2024,2,DAV,DAVID,MDE,RIONEGRO - ANTIOQUIA,220.0,1995.0,2
2024,2,DAV,DAVID,PEI,PEREIRA,29.0,602.0,1
2024,2,DAV,DAVID,SMR,SANTA MARTA,16.0,239.0,1
2024,2,DAY,DAYTON,BOG,"BOGOTÁ, D.C.",14.0,0.0,2
2024,2,DEL,NUEVA DELHI,BOG,"BOGOTÁ, D.C.",85.0,0.0,3
2024,2,DEL,NUEVA DELHI,CTG,CARTAGENA DE INDIAS,7.0,0.0,1
2024,2,DEN,COLORADO,ADZ,SAN ANDRES - ISLA,10.0,213.0,1
2024,2,DEN,COLORADO,AXM,ARMENIA,4.0,41.0,1
2024,2,DEN,COLORADO,BAQ,BARRANQUILLA,8.0,280.0,1
2024,2,DEN,COLORADO,BGA,BUCARAMANGA,11.0,235.0,1
2024,2,DEN,COLORADO,BOG,"BOGOTÁ, D.C.",497.0,6324.0,3
2024,2,DEN,COLORADO,CLO,SANTIAGO DE CALI,59.0,1107.0,1
2024,2,DEN,COLORADO,CTG,CARTAGENA DE INDIAS,162.0,2068.0,3
2024,2,DEN,COLORADO,CUC,SAN JOSÉ DE CÚCUTA,24.0,650.0,1
2024,2,DEN,COLORADO,FLL,FORT LAUDERDALE,3.0,0.0,1
2024,2,DEN,COLORADO,MDE,RIONEGRO - ANTIOQUIA,269.0,3400.0,2
2024,2,DEN,COLORADO,PEI,PEREIRA,1.0,68.0,1
2024,2,DEN,COLORADO,SMR,SANTA MARTA,11.0,203.0,1
2024,2,DFW,DALLAS,AXM,ARMENIA,23.0,0.0,1
2024,2,DFW,DALLAS,BAQ,BARRANQUILLA,76.0,0.0,1
2024,2,DFW,DALLAS,BOG,"BOGOTÁ, D.C.",2627.0,3582.0,4
2024,2,DFW,DALLAS,CLO,SANTIAGO DE CALI,62.0,0.0,1
2024,2,DFW,DALLAS,CTG,CARTAGENA DE INDIAS,260.0,0.0,2
2024,2,DFW,DALLAS,MDE,RIONEGRO - ANTIOQUIA,1252.0,0.0,2
2024,2,DOH,QATAR,BOG,"BOGOTÁ, D.C.",79.0,0.0,2
2024,2,DOH,QATAR,CLO,SANTIAGO DE CALI,2.0,0.0,1
2024,2,DOH,QATAR,CTG,CARTAGENA DE INDIAS,4.0,0.0,2
2024,2,DOH,QATAR,MDE,RIONEGRO - ANTIOQUIA,7.0,0.0,1
2024,2,DSM,DEIS MONEIS,BOG,"BOGOTÁ, D.C.",9.0,0.0,2
2024,2,DSM,DEIS MONEIS,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2024,2,DSM,DEIS MONEIS,MDE,RIONEGRO - ANTIOQUIA,2.0,0.0,1
2024,2,DSS,SENEGAL,BOG,"BOGOTÁ, D.C.",32.0,0.0,2
2024,2,DTW,DETROIT,AXM,ARMENIA,8.0,0.0,1
2024,2,DTW,DETROIT,BAQ,BARRANQUILLA,16.0,0.0,1
2024,2,DTW,DETROIT,BOG,"BOGOTÁ, D.C.",294.0,0.0,3
2024,2,DTW,DETROIT,CLO,SANTIAGO DE CALI,20.0,0.0,1
2024,2,DTW,DETROIT,CTG,CARTAGENA DE INDIAS,148.0,0.0,2
2024,2,DTW,DETROIT,MDE,RIONEGRO - ANTIOQUIA,246.0,0.0,2
2024,2,DUB,DUBLIN,BOG,"BOGOTÁ, D.C.",73.0,0.0,3
2024,2,DUB,DUBLIN,CTG,CARTAGENA DE INDIAS,8.0,0.0,1
2024,2,DUB,DUBLIN,MDE,RIONEGRO - ANTIOQUIA,3.0,0.0,1
2024,2,DUS,ALEMANIA,BOG,"BOGOTÁ, D.C.",152.0,0.0,3
2024,2,DUS,ALEMANIA,CTG,CARTAGENA DE INDIAS,41.0,0.0,1
2024,2,DXB,DUBAI,BOG,"BOGOTÁ, D.C.",524.0,0.0,6
2024,2,DXB,DUBAI,CTG,CARTAGENA DE INDIAS,21.0,0.0,2
2024,2,DXB,DUBAI,MDE,RIONEGRO - ANTIOQUIA,1.0,0.0,1
2024,2,EBG,EL BAGRE,EOH,MEDELLÍN,1285.0,448.0,2
2024,2,ECP,FLORIDA,BOG,"BOGOTÁ, D.C.",5.0,0.0,1
2024,2,ECP,FLORIDA,CTG,CARTAGENA DE INDIAS,3.0,0.0,1
2024,2,EDI,EDIMBURGO,BOG,"BOGOTÁ, D.C.",46.0,0.0,2
2024,2,EDI,EDIMBURGO,CTG,CARTAGENA DE INDIAS,4.0,0.0,1
2024,2,EGE,COLORADO,BOG,"BOGOTÁ, D.C.",10.0,0.0,1
2024,2,EGE,COLORADO,MDE,RIONEGRO - ANTIOQUIA,6.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,A04,SANTA ROSA DEL SUR,5.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,ADZ,SAN ANDRES - ISLA,23.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,AUC,ARAUCA,0.0,1005.0,1
2024,2,EJA,BARRANCABERMEJA,AXM,ARMENIA,33.0,0.0,2
2024,2,EJA,BARRANCABERMEJA,BAQ,BARRANQUILLA,100.0,0.0,2
2024,2,EJA,BARRANCABERMEJA,BGA,BUCARAMANGA,7.0,118.0,4
2024,2,EJA,BARRANCABERMEJA,BOG,"BOGOTÁ, D.C.",5858.0,0.0,5
2024,2,EJA,BARRANCABERMEJA,CLO,SANTIAGO DE CALI,101.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,CTG,CARTAGENA DE INDIAS,139.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,CUC,SAN JOSÉ DE CÚCUTA,47.0,0.0,2
2024,2,EJA,BARRANCABERMEJA,CUN,CANCUN,9.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,EOH,MEDELLÍN,1.0,50.0,1
2024,2,EJA,BARRANCABERMEJA,EYP,YOPAL,12.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,EZE,EZEIZA,1.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,GIR,FLANDES,0.0,13.0,1
2024,2,EJA,BARRANCABERMEJA,GRU,SAO PAULO,1.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,GYM,CHÍA,0.0,9.0,1
2024,2,EJA,BARRANCABERMEJA,IBE,IBAGUÉ,2.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,LET,LETICIA,3.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,LHR,LONDRES,1.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,LIM,LIMA,3.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,MAD,MADRID,1.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,MAO,MANAUS,1.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,MDE,RIONEGRO - ANTIOQUIA,70.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,MEX,MEXICO,11.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,MTR,MONTERÍA,28.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,NVA,NEIVA,6.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,PEI,PEREIRA,81.0,0.0,2
2024,2,EJA,BARRANCABERMEJA,PPN,POPAYÁN,3.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,PSO,PASTO,2.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,RCH,RIOHACHA,2.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,SCL,SANTIAGO,1.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,SMR,SANTA MARTA,47.0,0.0,2
2024,2,EJA,BARRANCABERMEJA,UIO,QUITO,1.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,VUP,VALLEDUPAR,11.0,0.0,1
2024,2,EJA,BARRANCABERMEJA,VVC,VILLAVICENCIO,39.0,0.0,1
2024,2,ELP,TEXAS,BOG,"BOGOTÁ, D.C.",59.0,0.0,2
2024,2,EOH,MEDELLÍN,A04,SANTA ROSA DEL SUR,13.0,0.0,3
2024,2,EOH,MEDELLÍN,ACD,ACANDÍ,33.0,167.0,2
2024,2,EOH,MEDELLÍN,APO,CAREPA,5488.0,2253.0,3
2024,2,EOH,MEDELLÍN,AXM,ARMENIA,562.0,0.0,1
2024,2,EOH,MEDELLÍN,BAQ,BARRANQUILLA,1172.0,8213.0,6
2024,2,EOH,MEDELLÍN,BBA,BAJO BAUDÓ,29.0,333.0,2
2024,2,EOH,MEDELLÍN,BGA,BUCARAMANGA,1159.0,2903.0,5
2024,2,EOH,MEDELLÍN,BOG,"BOGOTÁ, D.C.",6952.0,1321.0,5
2024,2,EOH,MEDELLÍN,BSC,BAHÍA SOLANO,1557.0,26825.0,7
2024,2,EOH,MEDELLÍN,CAQ,CAUCASIA,959.0,2298.0,4
2024,2,EOH,MEDELLÍN,CLO,SANTIAGO DE CALI,1288.0,6979.0,7
2024,2,EOH,MEDELLÍN,COG,CONDOTO,4.0,400.0,1
2024,2,EOH,MEDELLÍN,CPB,CAPURGANA,186.0,2373.0,1
2024,2,EOH,MEDELLÍN,CTG,CARTAGENA DE INDIAS,834.0,188.0,2
2024,2,EOH,MEDELLÍN,CUC,SAN JOSÉ DE CÚCUTA,434.0,0.0,1
2024,2,EOH,MEDELLÍN,CZU,COROZAL,321.0,0.0,1
2024,2,EOH,MEDELLÍN,EBG,EL BAGRE,1153.0,1476.0,2
2024,2,EOH,MEDELLÍN,EJA,BARRANCABERMEJA,5.0,120.0,3
2024,2,EOH,MEDELLÍN,GYM,CHÍA,1.0,100.0,1
